LATITUDE,LONGITUDE,ACQ_TIME,date,war_fire
48.493546,38.809101,2224,2022-07-23,1
48.493568,38.809326,1018,2022-07-12,1
48.493595,38.801178,2312,2022-06-24,1
48.493744,38.808029,2254,2022-06-30,1
48.49377,38.80552,2350,2022-09-10,1
48.493778,38.809601,0042,2022-07-06,1
48.493889,38.805901,2342,2022-07-03,1
48.4939,38.808857,1006,2022-07-18,1
48.493908,37.240723,1136,2022-08-25,1
48.493996,38.802769,0036,2022-07-01,1
48.49401,38.80646,2314,2022-09-28,1
48.494076,38.810005,2306,2022-07-05,1
48.49409,38.80932,2314,2022-10-14,1
48.494095,38.804565,2318,2022-06-13,1
48.4941,38.80101,0016,2022-10-01,1
48.494114,37.927345,2318,2022-07-15,1
48.49416,37.229725,1136,2022-08-25,1
48.49417,38.80766,2320,2022-10-03,1
48.494198,38.805286,2248,2022-07-11,1
48.494198,38.806408,2342,2022-06-17,1
48.49422,38.80651,2344,2022-09-05,1
48.494297,38.16354,1012,2022-07-07,1
48.494339,38.805721,0000,2022-07-19,1
48.49438,38.8091,2326,2022-09-06,1
48.494396,38.809155,2348,2022-07-08,1
48.494408,38.808475,2324,2022-07-04,1
48.494495,38.80695,0018,2022-07-02,1
48.4945,38.4241,0948,2022-03-26,1
48.49452,38.79936,0016,2022-10-01,1
48.494526,38.81002,0018,2022-07-02,1
48.494591,38.205734,1036,2022-04-06,1
48.4946,38.80661,0003,2022-10-07,1
48.49473,38.80042,2314,2022-09-28,1
48.494755,38.806602,1000,2022-06-27,1
48.494778,38.803082,2306,2022-07-05,1
48.494808,38.511143,1006,2022-07-02,1
48.494919,38.807533,2242,2022-06-28,1
48.494957,38.806286,2218,2022-07-18,1
48.495052,38.809937,2342,2022-07-19,1
48.495098,38.807217,2348,2022-06-22,1
48.495159,38.809452,2330,2022-06-23,1
48.49516,38.8039,2326,2022-09-06,1
48.495178,38.803257,2324,2022-07-04,1
48.49522,38.80843,2344,2022-10-07,1
48.495243,38.811707,2242,2022-06-20,1
48.495266,38.800823,2342,2022-06-17,1
48.495293,38.81142,2248,2022-06-25,1
48.495331,38.808277,0042,2022-07-06,1
48.49543,38.802822,0042,2022-06-20,1
48.495506,38.80862,1042,2022-07-16,1
48.495567,38.805729,2218,2022-06-16,1
48.495602,38.810635,2342,2022-07-19,1
48.495659,38.802979,2348,2022-07-08,1
48.49566,38.80427,0039,2022-10-05,1
48.495667,38.520893,0000,2022-07-03,1
48.4957,38.80762,0003,2022-09-05,1
48.495781,38.805073,2248,2022-06-25,1
48.49583,38.80671,2331,2022-10-13,1
48.495911,38.805531,2300,2022-07-16,1
48.49594,38.8097,2350,2022-10-12,1
48.495953,38.809177,0006,2022-07-08,1
48.49596,38.804272,2306,2022-07-05,1
48.495964,38.806175,1042,2022-07-16,1
48.496128,38.80909,2324,2022-06-18,1
48.496353,38.808998,2336,2022-06-28,1
48.49636,38.80653,2326,2022-10-08,1
48.496399,38.810093,2242,2022-06-20,1
48.496403,38.499619,1006,2022-07-02,1
48.496407,38.806999,0000,2022-06-17,1
48.496449,38.808216,2312,2022-06-24,1
48.496582,38.809383,2354,2022-06-27,1
48.496613,38.806957,2318,2022-06-29,1
48.496765,38.811131,2318,2022-06-13,1
48.496845,38.806885,2342,2022-06-17,1
48.496864,37.934124,2318,2022-07-15,1
48.496899,38.803856,2324,2022-06-18,1
48.496902,38.807934,2242,2022-06-28,1
48.49707,38.80685,2259,2022-09-02,1
48.497208,38.806412,2306,2022-06-19,1
48.49725,38.80634,2254,2022-09-29,1
48.497265,38.807404,2342,2022-07-03,1
48.497475,38.808788,2354,2022-06-27,1
48.497566,38.807899,2342,2022-06-17,1
48.497822,37.248871,0954,2022-08-25,1
48.498116,37.249405,1136,2022-08-25,1
48.498184,38.239948,1030,2022-07-06,1
48.4983,37.233,1011,2022-08-25,1
48.498306,37.239014,1136,2022-08-25,1
48.498508,37.227859,1136,2022-08-25,1
48.498775,38.40554,1042,2022-03-26,1
48.498905,38.515106,1006,2022-07-02,1
48.499577,37.916107,0006,2022-07-08,1
48.4996,38.1645,1022,2022-07-08,1
48.499744,38.417702,1042,2022-03-26,1
48.500095,37.241047,0954,2022-08-25,1
48.500149,38.037537,2248,2022-04-06,1
48.501034,37.241352,1136,2022-08-25,1
48.501144,38.092503,1000,2022-08-14,1
48.50135,37.247238,0954,2022-08-25,1
48.501385,37.566555,1054,2022-08-11,1
48.5016,38.0824,0859,2022-08-14,1
48.502079,38.446877,1042,2022-03-26,1
48.502171,38.513905,1006,2022-07-02,1
48.502495,38.170433,1136,2022-07-08,1
48.502544,38.398869,1042,2022-03-26,1
48.502823,38.159321,1136,2022-07-08,1
48.503025,38.404861,1042,2022-03-26,1
48.5034,37.9272,0753,2022-07-16,1
48.503502,37.566578,0918,2022-08-11,1
48.503502,38.1702,1136,2022-07-08,1
48.504875,37.571194,0918,2022-08-11,1
48.505566,38.026901,0948,2022-07-19,1
48.506142,37.565983,1054,2022-08-11,1
48.5062,37.9066,1109,2022-07-16,1
48.506229,37.575745,0918,2022-08-11,1
48.506336,38.446251,1042,2022-03-26,1
48.506428,37.645771,1024,2022-08-10,1
48.506653,37.884899,1136,2022-08-25,1
48.507854,37.918823,1042,2022-07-16,1
48.508,37.9381,1109,2022-07-16,1
48.508053,38.165096,0954,2022-07-08,1
48.508423,37.563263,0918,2022-08-11,1
48.5093,37.9137,1109,2022-07-16,1
48.509472,37.930752,0900,2022-07-16,1
48.509796,37.921143,0900,2022-07-16,1
48.509804,37.567909,0918,2022-08-11,1
48.510601,38.445656,1042,2022-03-26,1
48.5112,37.9455,1109,2022-07-16,1
48.51149,38.10788,0848,2022-07-06,1
48.511803,37.927212,0900,2022-07-16,1
48.511864,38.158131,1018,2022-07-12,1
48.512001,37.918007,1042,2022-07-16,1
48.513004,37.920906,0900,2022-07-16,1
48.5135,38.224083,0936,2022-07-25,1
48.51363,37.964268,0900,2022-07-16,1
48.513756,37.933121,0900,2022-07-16,1
48.514526,38.106205,0848,2022-07-06,1
48.514771,38.149471,1030,2022-07-06,1
48.514854,38.229717,0936,2022-07-25,1
48.5149,37.9292,0753,2022-07-16,1
48.51516,39.046951,1000,2022-06-27,1
48.516144,37.917206,1042,2022-07-16,1
48.516911,37.932961,0900,2022-07-16,1
48.517284,37.92337,0900,2022-07-16,1
48.517403,34.634136,0030,2022-04-07,1
48.517925,34.634438,0012,2022-04-08,1
48.518192,34.629841,1018,2022-04-07,1
48.518238,34.630192,0012,2022-05-26,1
48.5183,38.2105,0848,2022-07-15,1
48.518532,34.630672,2354,2022-04-24,1
48.518772,34.086472,1112,2022-03-19,1
48.51881,37.938816,0900,2022-07-16,1
48.518887,38.227528,0936,2022-07-25,1
48.51897,34.630806,0018,2022-05-31,1
48.518993,34.63353,2336,2022-05-27,1
48.519306,34.625778,0048,2022-04-22,1
48.519459,34.633812,2354,2022-04-08,1
48.519531,34.63237,2248,2022-04-06,1
48.519554,34.632751,0024,2022-04-02,1
48.519604,34.627071,0012,2022-04-08,1
48.519737,34.628117,2336,2022-05-27,1
48.520008,38.085018,1024,2022-08-18,1
48.520023,34.626854,2324,2022-04-15,1
48.520443,34.628422,2354,2022-04-08,1
48.52076,38.206913,0924,2022-07-15,1
48.520809,34.632332,2336,2022-04-25,1
48.520916,34.63166,2330,2022-04-20,1
48.520954,34.634602,0006,2022-04-03,1
48.521091,34.634666,0030,2022-04-07,1
48.521236,37.935368,0900,2022-07-16,1
48.521423,34.623028,2354,2022-04-08,1
48.521854,34.62532,2342,2022-06-01,1
48.521854,34.63203,2354,2022-04-24,1
48.521912,38.072926,1012,2022-07-07,1
48.522015,34.632111,0012,2022-05-26,1
48.522511,38.125389,0912,2022-07-05,1
48.52272,37.945,1042,2022-07-16,1
48.522774,38.154026,1030,2022-07-06,1
48.522831,34.626652,2354,2022-04-24,1
48.523014,38.058853,0930,2022-07-04,1
48.523266,38.205551,0924,2022-07-15,1
48.523563,34.619205,2354,2022-05-26,1
48.523697,38.137981,2324,2022-07-04,1
48.524158,38.130714,0912,2022-07-05,1
48.524208,38.059349,2324,2022-08-21,1
48.52425,38.064602,1106,2022-07-04,1
48.524731,38.06554,0930,2022-07-04,1
48.525726,34.619003,2354,2022-04-08,1
48.526394,34.617241,2336,2022-04-25,1
48.526733,38.082115,1012,2022-07-07,1
48.527321,38.056252,0930,2022-07-04,1
48.527451,34.649368,2230,2022-04-07,1
48.527531,38.060413,2324,2022-08-21,1
48.52763,38.125313,1048,2022-07-05,1
48.527721,34.12999,1054,2022-03-20,1
48.528179,34.135235,1054,2022-03-20,1
48.529057,38.063015,0930,2022-07-04,1
48.529411,38.127567,0912,2022-07-05,1
48.529495,39.007668,1000,2022-06-27,1
48.529533,34.648102,2248,2022-04-06,1
48.529549,34.645531,2236,2022-05-30,1
48.529724,38.058765,1106,2022-07-04,1
48.529869,38.064274,1106,2022-07-04,1
48.530067,34.616081,2330,2022-04-20,1
48.53059,38.109856,1024,2022-08-18,1
48.530773,34.61414,2336,2022-04-25,1
48.530933,34.646858,1030,2022-06-04,1
48.531254,34.644928,2300,2022-06-03,1
48.531429,34.649597,0012,2022-04-08,1
48.531532,34.646988,1018,2022-04-07,1
48.531677,34.647102,2248,2022-04-22,1
48.531693,34.645168,0012,2022-05-26,1
48.5318,34.059,0809,2022-03-24,1
48.53194,34.646618,2312,2022-04-21,1
48.531948,34.615761,0042,2022-06-04,1
48.532101,34.647072,0000,2022-06-01,1
48.532288,34.64827,2254,2022-05-29,1
48.532536,34.628639,2354,2022-05-26,1
48.53273,34.646858,2242,2022-06-04,1
48.532764,34.646729,0036,2022-05-30,1
48.532921,34.642578,2342,2022-03-29,1
48.532955,34.622955,2324,2022-04-15,1
48.532963,34.646072,2354,2022-05-26,1
48.533039,34.648582,2336,2022-04-25,1
48.53307,34.645893,1036,2022-04-06,1
48.533161,34.646339,2254,2022-05-29,1
48.533165,34.648251,2354,2022-04-24,1
48.533203,34.631569,2254,2022-05-29,1
48.533249,34.618328,2342,2022-06-01,1
48.533287,34.643631,2324,2022-04-15,1
48.533394,34.64727,2330,2022-04-20,1
48.533401,34.643497000000004,0048,2022-04-22,1
48.53347,34.628525,2336,2022-05-27,1
48.533615,34.645111,0018,2022-05-31,1
48.533665,34.643044,1036,2022-04-22,1
48.533779,34.643192,2336,2022-04-25,1
48.5338,38.1455,1118,2022-07-07,1
48.533951,34.641182,2230,2022-04-07,1
48.533993,34.629601,2254,2022-05-29,1
48.534126,34.641418,2330,2022-04-20,1
48.534138,34.642876,2354,2022-04-24,1
48.534172,34.648125,2324,2022-06-02,1
48.53429,38.242905,0954,2022-07-08,1
48.534519,34.64357,2324,2022-04-15,1
48.534561,34.647823,2242,2022-04-01,1
48.534622,34.645828,2336,2022-05-27,1
48.53471,34.642033,2242,2022-04-01,1
48.534824,34.648502,2248,2022-04-06,1
48.53492,39.039272,1000,2022-06-27,1
48.5361,34.066,0809,2022-03-24,1
48.538757,38.395386,0900,2022-03-26,1
48.538792,38.390884,1042,2022-03-26,1
48.540623,38.401165,0900,2022-03-26,1
48.541172,38.23983,0954,2022-07-08,1
48.541508,39.036739,1000,2022-06-27,1
48.542297,38.245689,0954,2022-07-08,1
48.543362,38.146885,1012,2022-07-07,1
48.54348,38.39592,1042,2022-03-26,1
48.549118,38.15448,1030,2022-07-06,1
48.549141,37.904491,1000,2022-08-30,1
48.549263,38.999943,1000,2022-06-27,1
48.5511,38.1346,0759,2022-07-07,1
48.5522,38.1136,1009,2022-07-10,1
48.552681,38.059071,0942,2022-08-15,1
48.554478,38.229145,1042,2022-07-16,1
48.554653,38.225269,1042,2022-07-16,1
48.5549,38.2161,1022,2022-07-08,1
48.554985,38.214417,0954,2022-07-08,1
48.555492,38.34214,0006,2022-07-08,1
48.556042,38.047203,1030,2022-07-06,1
48.5564,38.0394,1035,2022-07-06,1
48.556824,38.0909,0900,2022-08-09,1
48.557125,38.211609,0954,2022-07-08,1
48.557476,37.938221,1006,2022-07-02,1
48.557629,37.994286,1030,2022-07-06,1
48.5578,38.216877,1042,2022-07-16,1
48.55809,38.04483,1030,2022-07-06,1
48.5582,38.0531,1035,2022-07-06,1
48.558247,38.222618,1042,2022-07-16,1
48.558346,37.943424,1006,2022-07-02,1
48.558392,38.218758,1042,2022-07-16,1
48.558495,38.087521,1012,2022-07-07,1
48.558769,38.051178,1030,2022-07-06,1
48.558769,38.096893,0900,2022-08-09,1
48.558865,38.224503,1042,2022-07-16,1
48.558945,38.04808,0848,2022-07-06,1
48.55899,38.387894,1118,2022-03-24,1
48.559147,38.282494,1000,2022-07-13,1
48.559677,38.046249,1030,2022-07-06,1
48.559769,38.209381,1136,2022-07-08,1
48.559864,37.991844,1030,2022-07-06,1
48.56,38.216,0842,2022-07-08,1
48.560287,38.211418,1136,2022-07-08,1
48.560387,38.052597,1030,2022-07-06,1
48.560574,38.210125,0954,2022-07-08,1
48.561729,38.043884,1030,2022-07-06,1
48.561794,38.351162,1100,2022-03-25,1
48.561981,38.356186,1100,2022-03-25,1
48.562408,38.050236,1030,2022-07-06,1
48.562469,38.281136,1000,2022-07-13,1
48.562813,37.984505,1030,2022-07-06,1
48.563065,38.38623,1124,2022-03-24,1
48.56332,38.045322,1030,2022-07-06,1
48.563438,38.286549,1000,2022-07-13,1
48.564716,38.128792,1012,2022-07-07,1
48.565491,38.133953,1012,2022-07-07,1
48.56554,38.38031,1118,2022-03-24,1
48.5662,38.1434,0759,2022-07-07,1
48.5662,38.3659,1013,2022-03-22,1
48.567097,38.350689,1100,2022-03-25,1
48.567291,38.355743,1100,2022-03-25,1
48.567482,38.360802,1100,2022-03-25,1
48.568138,38.09296,1000,2022-07-13,1
48.5688,38.3807,1013,2022-03-22,1
48.568962,38.297459,1018,2022-07-12,1
48.5699,38.0358,0854,2022-07-06,1
48.569901,37.728546,1000,2022-08-30,1
48.570435,37.946758,2224,2022-07-07,1
48.571102,37.960091,0924,2022-07-15,1
48.5714,38.3956,1013,2022-03-22,1
48.571468,38.091591,1000,2022-07-13,1
48.572315,38.296459,1018,2022-07-12,1
48.572407,38.350163,1100,2022-03-25,1
48.5732,38.0555,1118,2022-07-07,1
48.573586,38.142056,1012,2022-07-07,1
48.5755,38.0597,1118,2022-07-07,1
48.5765,38.339,0805,2022-07-14,1
48.5778,38.1816,1118,2022-07-07,1
48.577854,38.044338,2336,2022-08-07,1
48.578,38.377,1013,2022-03-22,1
48.5782,38.3228,0805,2022-07-14,1
48.5785,38.4065,1126,2022-03-26,1
48.579384,38.391396,1018,2022-03-22,1
48.5796,38.4162,1056,2022-03-23,1
48.580101,38.396797,1018,2022-03-22,1
48.5806,38.3919,1013,2022-03-22,1
48.5807,38.1858,1118,2022-07-07,1
48.5811,38.3977,1126,2022-03-26,1
48.5814,38.4398,1056,2022-03-23,1
48.58144,38.248398,1100,2022-07-15,1
48.581966,38.082001,0842,2022-07-17,1
48.582325,38.426693,1000,2022-03-23,1
48.582413,38.079491,0842,2022-07-17,1
48.582527,38.111229,0954,2022-07-08,1
48.582733,38.39035,1018,2022-03-22,1
48.583275,38.432049,1000,2022-03-23,1
48.584217,38.43742,1000,2022-03-23,1
48.58427,38.414059,0900,2022-03-26,1
48.584473,38.258072,0848,2022-07-06,1
48.585163,38.442783,1000,2022-03-23,1
48.585651,38.425411,1000,2022-03-23,1
48.586143,38.419922,0900,2022-03-26,1
48.58672,38.247879,1100,2022-07-15,1
48.586914,38.252701,1100,2022-07-15,1
48.587173,38.265602,0848,2022-07-06,1
48.5877,38.0502,0854,2022-07-06,1
48.587978,38.425655,0900,2022-03-26,1
48.588032,38.254272,0848,2022-07-06,1
48.588104,38.07663,0842,2022-07-17,1
48.5882,38.0544,1118,2022-07-07,1
48.588242,38.044018,0848,2022-07-06,1
48.588303,38.240208,1012,2022-07-07,1
48.589478,38.292564,1006,2022-07-02,1
48.589493,38.621777,0936,2022-07-09,1
48.5897,38.0952,1118,2022-07-07,1
48.59034,38.253201,0848,2022-07-06,1
48.590363,38.247955,0954,2022-07-08,1
48.59037,38.136219,1030,2022-07-06,1
48.5905,38.0586,1118,2022-07-07,1
48.590729,38.261677,0848,2022-07-06,1
48.590805,38.233936,1012,2022-07-07,1
48.591106,38.638119,2348,2022-07-08,1
48.591187,38.052132,0848,2022-07-06,1
48.5913,38.2582,0854,2022-07-06,1
48.591579,38.239105,1012,2022-07-07,1
48.5923,38.047,0854,2022-07-06,1
48.592468,38.054581,1024,2022-08-10,1
48.592529,38.26276,1030,2022-07-06,1
48.592594,38.61211,2348,2022-07-08,1
48.59301,38.260658,0848,2022-07-06,1
48.594227,38.054611,0942,2022-08-15,1
48.594307,38.24625,1042,2022-07-16,1
48.5944,38.2572,1035,2022-07-06,1
48.595177,38.112267,0936,2022-07-09,1
48.5958,38.1118,1122,2022-07-14,1
48.596,38.4048,1126,2022-03-26,1
48.5965,38.4125,1018,2022-03-29,1
48.598511,38.436592,1036,2022-03-21,1
48.5987,38.4262,1018,2022-03-29,1
48.599113,38.059738,2254,2022-08-09,1
48.599285,38.446201,1018,2022-04-07,1
48.599316,38.427822,1036,2022-03-21,1
48.599586,38.053894,2254,2022-08-09,1
48.6,38.1069,0854,2022-07-06,1
48.600014,38.435589,1036,2022-03-21,1
48.600056,38.05838,1024,2022-08-10,1
48.600548,38.078026,1136,2022-07-08,1
48.600582,38.629322,2348,2022-07-08,1
48.600616,38.075741,1136,2022-07-08,1
48.6007,38.4307,1108,2022-03-21,1
48.600796,38.093582,1030,2022-07-06,1
48.60149,38.100056,1030,2022-07-06,1
48.601749,38.428112,1036,2022-03-21,1
48.6018,38.1205,1122,2022-07-14,1
48.601807,38.122967,1124,2022-07-14,1
48.601822,38.62326,2348,2022-07-08,1
48.602032,38.243343,0848,2022-07-06,1
48.602062,38.442688,1018,2022-04-07,1
48.602478,38.43586,1036,2022-03-21,1
48.602642,38.445194,1018,2022-04-07,1
48.602665,38.116611,1124,2022-07-14,1
48.602673,38.124916,1124,2022-07-14,1
48.602913,37.792461,0954,2022-08-25,1
48.603283,38.427086,1036,2022-03-21,1
48.603973,38.434826,1036,2022-03-21,1
48.604076,38.631008,2348,2022-07-08,1
48.6052,38.6356,2355,2022-07-08,1
48.60535,38.112366,0848,2022-07-06,1
48.605358,38.278202,2300,2022-07-16,1
48.605553,38.091763,0848,2022-07-06,1
48.605709,38.427349,1036,2022-03-21,1
48.605858,38.272518,2300,2022-07-16,1
48.60598,38.070629,1054,2022-08-11,1
48.606,38.136,0854,2022-07-06,1
48.606426,38.139744,1012,2022-07-07,1
48.606434,38.435047,1036,2022-03-21,1
48.606998,38.086021,1024,2022-08-10,1
48.607243,38.426289,1036,2022-03-21,1
48.607327,38.273212,2300,2022-07-16,1
48.607407,38.139187,0848,2022-07-06,1
48.607571,38.632675,2348,2022-07-08,1
48.6078,38.6208,2355,2022-07-08,1
48.607868,38.078861,1136,2022-07-08,1
48.607941,38.076431,1136,2022-07-08,1
48.608288,38.123238,1124,2022-07-14,1
48.608303,38.099377,0848,2022-07-06,1
48.608315,38.115101,1124,2022-07-14,1
48.608803,38.626625,2348,2022-07-08,1
48.609146,38.117012,1124,2022-07-14,1
48.609154,38.125233,1124,2022-07-14,1
48.609367,38.138268,1030,2022-07-06,1
48.609703,38.138634,1012,2022-07-07,1
48.610455,37.915859,1012,2022-07-07,1
48.611069,38.634335,2348,2022-07-08,1
48.6112,38.1127,0854,2022-07-06,1
48.612118,38.139011000000004,1000,2022-07-13,1
48.612301,38.628284,2348,2022-07-08,1
48.612934,37.909576,1012,2022-07-07,1
48.613,37.7978,1028,2022-08-30,1
48.613029,38.13739,1030,2022-07-06,1
48.613182,38.608181,0936,2022-07-09,1
48.613529,38.606876,0936,2022-07-09,1
48.61451,38.136417,1000,2022-07-13,1
48.6146,37.9213,1015,2022-08-09,1
48.615086,37.798737,1000,2022-08-30,1
48.6152,38.3897,0756,2022-03-26,1
48.616692,38.136539,1030,2022-07-06,1
48.6167,38.3758,1040,2022-04-26,1
48.616756,38.249287,0954,2022-07-08,1
48.617,38.3678,0756,2022-03-26,1
48.617172,38.368462,2354,2022-03-23,1
48.618084,38.371826,1030,2022-04-01,1
48.618248,38.376358,0900,2022-03-26,1
48.6184,38.614,0747,2022-07-09,1
48.618431,37.797352,1000,2022-08-30,1
48.618622,38.361675,2354,2022-03-23,1
48.618679,38.39109,1000,2022-04-08,1
48.618927,38.380058,0942,2022-04-09,1
48.618965,37.920067,1042,2022-08-09,1
48.619072,38.386547,1018,2022-04-07,1
48.61932,38.3755,1042,2022-03-26,1
48.619713,38.374252,0930,2022-05-01,1
48.619808,38.368839,2354,2022-03-23,1
48.619942,38.377544,2336,2022-04-25,1
48.620045,38.382011,0900,2022-03-26,1
48.620197,38.384201,2336,2022-04-09,1
48.6205,38.3824,0948,2022-03-26,1
48.620987,38.372925,2318,2022-04-26,1
48.621098,38.370953,0942,2022-04-09,1
48.621098,38.378971,2336,2022-04-09,1
48.6212,38.3745,0948,2022-03-26,1
48.621258,38.381073,0924,2022-04-26,1
48.621418,38.388195,2248,2022-03-21,1
48.621712,38.367256,2318,2022-04-26,1
48.621998,38.373741,2336,2022-04-09,1
48.622005,38.389786,1000,2022-04-08,1
48.622231,38.379364,1006,2022-03-28,1
48.622444,38.384251,0948,2022-03-29,1
48.622459,38.378849,1042,2022-03-26,1
48.622833,38.383514,2248,2022-04-06,1
48.622864,38.368805,2248,2022-03-21,1
48.622898,38.368519,2336,2022-04-09,1
48.622913,38.384846,1042,2022-03-26,1
48.623,38.1772,1118,2022-07-07,1
48.623402,38.376724,0900,2022-03-26,1
48.623436,38.377243,2254,2022-04-27,1
48.623524,38.369278,2330,2022-04-20,1
48.623741,38.375095,1100,2022-04-26,1
48.623764,38.372791,0924,2022-03-25,1
48.623821,38.367825,1006,2022-03-28,1
48.623917,38.371674,2254,2022-04-27,1
48.624,38.3838,1056,2022-03-23,1
48.624348,38.385483,0942,2022-04-09,1
48.624416,38.373932,2318,2022-04-26,1
48.62442,38.37767,2324,2022-03-30,1
48.624527,38.386658,1042,2022-03-26,1
48.6246,38.219,1118,2022-07-07,1
48.624969,38.371677,1030,2022-05-03,1
48.625027,38.386765,1000,2022-03-23,1
48.625061,38.391605,2230,2022-04-07,1
48.625256,38.382454,0900,2022-03-26,1
48.6254,38.3825,0808,2022-04-09,1
48.625496,38.36882,2248,2022-03-21,1
48.625778,38.384472,1018,2022-04-07,1
48.6258,38.3765,1905,2022-04-27,1
48.625935,38.367085,2324,2022-03-30,1
48.626003,38.388611,2230,2022-03-22,1
48.626019,37.98024,1024,2022-08-10,1
48.626026,38.370804,1030,2022-05-03,1
48.626335,38.383343000000004,1006,2022-03-28,1
48.6265,38.392,0756,2022-03-26,1
48.626526,35.386898,0012,2022-04-08,1
48.626549,38.372746,1100,2022-04-26,1
48.62669,38.393463,2230,2022-03-22,1
48.6267,38.3929,0821,2022-03-22,1
48.626724,38.377655,1100,2022-04-26,1
48.62711,37.976601,0842,2022-08-10,1
48.627171,38.377499,1106,2022-03-30,1
48.627174,38.388515,1006,2022-03-28,1
48.6273,38.369518,2248,2022-03-21,1
48.627441,38.389214,1106,2022-03-30,1
48.627556,38.378094,2254,2022-04-27,1
48.6277,38.3719,1019,2022-03-29,1
48.627701,38.381794,1000,2022-04-08,1
48.627731,38.37875,2324,2022-03-30,1
48.627804,38.373993,1042,2022-03-26,1
48.628223,38.447918,0924,2022-03-25,1
48.6283,38.3817,0827,2022-03-29,1
48.628387,38.148575,1012,2022-07-07,1
48.628578,38.369247,2318,2022-04-26,1
48.628658,38.365021,1100,2022-04-26,1
48.628941,35.376499,0012,2022-04-08,1
48.629135,38.383446,1018,2022-04-07,1
48.629242,38.391754,1042,2022-03-26,1
48.629395,38.360718,1112,2022-05-06,1
48.629456,37.979271,1024,2022-08-10,1
48.629486,38.367397,1112,2022-05-06,1
48.629887,38.276749,2306,2022-07-05,1
48.63,38.3659,1033,2022-05-05,1
48.630146,35.371296,0012,2022-04-08,1
48.630146,38.36219,2312,2022-05-07,1
48.630283,38.385124,2324,2022-03-30,1
48.630501,38.371464,1042,2022-03-26,1
48.630562,38.376457,1000,2022-03-23,1
48.630707,37.967793,0842,2022-08-10,1
48.630722,38.378727,1000,2022-03-23,1
48.630798,37.786308,1000,2022-08-30,1
48.630867,38.355789,2312,2022-05-07,1
48.63092,38.382805,2336,2022-04-09,1
48.6312,38.3889,0904,2022-03-23,1
48.631336,38.368965,2212,2022-03-23,1
48.631516,38.362774,1100,2022-04-26,1
48.631687,38.38509,2248,2022-04-06,1
48.631817,38.377598,2336,2022-04-09,1
48.631824,37.785915,0954,2022-08-25,1
48.631859,38.392162,1018,2022-03-22,1
48.631897,38.384426,2348,2022-04-03,1
48.632168,38.378475,2248,2022-04-06,1
48.6322,38.1002,1015,2022-08-09,1
48.6322,38.3842,0904,2022-03-23,1
48.632217,38.367615,2354,2022-03-23,1
48.632301,38.378555,0012,2022-04-08,1
48.632626,38.010098,1012,2022-07-31,1
48.632828,35.378574,0012,2022-04-08,1
48.633022,38.383263,1106,2022-03-30,1
48.6331,38.3772,1001,2022-03-24,1
48.633205,37.971062,0842,2022-08-10,1
48.633221,38.388832,1124,2022-03-24,1
48.634033,35.373367,0012,2022-04-08,1
48.634071,37.97654,0842,2022-08-10,1
48.63419,38.384106,2336,2022-04-09,1
48.634384,38.372086,1012,2022-04-02,1
48.634644,38.363503,0954,2022-05-05,1
48.6349,38.1153,1015,2022-08-09,1
48.635086,38.378902,2336,2022-04-09,1
48.635113,38.392887,1124,2022-03-24,1
48.635128,38.371925,1112,2022-05-06,1
48.635128,38.384899,1124,2022-03-24,1
48.635288,37.78434,0954,2022-08-25,1
48.635368,38.38607,2348,2022-04-03,1
48.635391,38.392487,2336,2022-03-24,1
48.6354,38.0922,1015,2022-08-09,1
48.635654,38.124657,1042,2022-08-09,1
48.635757,38.128487,1042,2022-08-17,1
48.635853,38.381481,1018,2022-04-07,1
48.635899,35.389568,1018,2022-04-07,1
48.6359,38.3751,1930,2022-04-07,1
48.636074,38.395561,0030,2022-04-07,1
48.636124,38.130436,1042,2022-08-09,1
48.636284,38.387283,2336,2022-03-24,1
48.636311,38.366737,2348,2022-05-05,1
48.63636,38.092899,1000,2022-08-14,1
48.6364,38.3739,0832,2022-05-07,1
48.636475,38.156673,1012,2022-07-07,1
48.6366,38.381351,0012,2022-04-08,1
48.636665,38.367886,2342,2022-04-30,1
48.6371,38.3847,0827,2022-03-29,1
48.637222,38.359356,2230,2022-04-07,1
48.63723,38.391365,0942,2022-03-24,1
48.637436,38.367321,2348,2022-05-05,1
48.637642,38.383362,1100,2022-03-25,1
48.637955,38.100788,1042,2022-08-09,1
48.638054,38.354168,1106,2022-03-30,1
48.638088,38.383873,0948,2022-03-29,1
48.6381,38.1073,1015,2022-08-09,1
48.63818,38.391083,0942,2022-03-24,1
48.638557,38.191689,0900,2022-07-16,1
48.638691,38.806126,0942,2022-08-31,1
48.6388,38.2101,1118,2022-07-07,1
48.6389,38.3822,1019,2022-03-29,1
48.639095,38.384487,1000,2022-03-23,1
48.639271,38.364433,1100,2022-04-26,1
48.639771,38.389439,1124,2022-03-24,1
48.639782,38.368343,2348,2022-05-05,1
48.640408,38.197388,0900,2022-07-16,1
48.64048,38.344563,0942,2022-04-09,1
48.640621,38.373848,1012,2022-04-02,1
48.640907,38.368912,2348,2022-05-05,1
48.6419,38.3546,1021,2022-05-07,1
48.642128,38.100147,1042,2022-08-09,1
48.642418,38.370731,2230,2022-04-07,1
48.642483,38.067177,1000,2022-08-14,1
48.642593,38.105873,1042,2022-08-09,1
48.6429,38.1655,0842,2022-07-08,1
48.643845,38.187557,0900,2022-07-16,1
