country_id,latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,frp,daynight
UKR,48.53071,34.61603,0.39,0.36,2023-06-25,2352,N,VIIRS,n,2.0NRT,1.06,N
UKR,48.53212,34.64946,0.39,0.36,2023-06-25,2352,N,VIIRS,n,2.0NRT,6.11,N
UKR,48.53397,34.61726,0.39,0.36,2023-06-25,2352,N,VIIRS,n,2.0NRT,1.06,N
UKR,48.75006,26.60463,0.56,0.43,2023-06-25,2352,N,VIIRS,n,2.0NRT,1.64,N
UKR,50.54196,26.26093,0.41,0.45,2023-06-25,2352,N,VIIRS,n,2.0NRT,1.01,N
UKR,50.54608,26.26184,0.41,0.45,2023-06-25,2352,N,VIIRS,n,2.0NRT,2.37,N
UKR,46.7639,32.67808,1.33,1.14,2023-06-25,850,Terra,MODIS,57,6.1NRT,10.99,D
UKR,46.75014,32.67245,1.64,1.26,2023-06-25,1036,Aqua,MODIS,71,6.1NRT,26.27,D
UKR,47.85803,35.14599,1.21,1.09,2023-06-25,1036,Aqua,MODIS,0,6.1NRT,5.25,D
UKR,49.06338,39.39758,1,1,2023-06-25,1036,Aqua,MODIS,13,6.1NRT,6.82,D
UKR,44.77095,33.85977,0.69,0.74,2023-06-25,100,1,VIIRS,n,2.0NRT,1.01,N
UKR,46.53683,30.32521,0.42,0.61,2023-06-25,100,1,VIIRS,n,2.0NRT,0.85,N
UKR,46.14502,32.25805,0.39,0.36,2023-06-25,1045,1,VIIRS,n,2.0NRT,23.75,D
UKR,46.51331,31.66564,0.39,0.36,2023-06-25,1045,1,VIIRS,n,2.0NRT,3.92,D
UKR,46.51402,31.67064,0.39,0.36,2023-06-25,1045,1,VIIRS,n,2.0NRT,7.53,D
UKR,46.59575,32.82718,0.4,0.37,2023-06-25,1045,1,VIIRS,n,2.0NRT,10.02,D
UKR,46.5991,32.82624,0.4,0.37,2023-06-25,1045,1,VIIRS,n,2.0NRT,10.02,D
UKR,46.68564,32.73895,0.4,0.37,2023-06-25,1045,1,VIIRS,n,2.0NRT,5.4,D
UKR,46.68829,32.73277,0.4,0.37,2023-06-25,1045,1,VIIRS,n,2.0NRT,5.4,D
UKR,46.69164,32.73182,0.4,0.37,2023-06-25,1045,1,VIIRS,n,2.0NRT,11.89,D
UKR,46.69233,32.73703,0.4,0.37,2023-06-25,1045,1,VIIRS,n,2.0NRT,11.89,D
UKR,46.75524,32.67944,0.4,0.37,2023-06-25,1045,1,VIIRS,n,2.0NRT,8.65,D
UKR,46.7664,32.40192,0.4,0.37,2023-06-25,1045,1,VIIRS,n,2.0NRT,6.72,D
UKR,47.03573,31.50433,0.39,0.36,2023-06-25,1045,1,VIIRS,n,2.0NRT,12.18,D
UKR,47.03901,31.50331,0.39,0.36,2023-06-25,1045,1,VIIRS,n,2.0NRT,4.66,D
UKR,47.04775,31.51647,0.39,0.36,2023-06-25,1045,1,VIIRS,n,2.0NRT,15.19,D
UKR,47.05032,31.51042,0.39,0.36,2023-06-25,1045,1,VIIRS,n,2.0NRT,15.19,D
UKR,47.05104,31.51547,0.39,0.36,2023-06-25,1045,1,VIIRS,n,2.0NRT,15.19,D
UKR,47.05432,31.51446,0.39,0.36,2023-06-25,1045,1,VIIRS,n,2.0NRT,10.04,D
UKR,47.06201,31.49627,0.39,0.36,2023-06-25,1045,1,VIIRS,n,2.0NRT,5.52,D
UKR,47.83442,38.4774,0.39,0.44,2023-06-25,2259,1,VIIRS,n,2.0NRT,1.48,N
UKR,47.83488,38.47219,0.39,0.44,2023-06-25,2259,1,VIIRS,n,2.0NRT,0.79,N
UKR,48.05816,37.95588,0.42,0.45,2023-06-25,2259,1,VIIRS,n,2.0NRT,0.66,N
UKR,48.05946,37.95689,0.42,0.45,2023-06-25,2259,1,VIIRS,n,2.0NRT,1.77,N
UKR,48.06229,37.95675,0.42,0.45,2023-06-25,2259,1,VIIRS,n,2.0NRT,0.66,N
UKR,48.10003,37.92511,0.42,0.45,2023-06-25,2259,1,VIIRS,n,2.0NRT,1.17,N
UKR,48.28722,38.08768,0.41,0.45,2023-06-25,2259,1,VIIRS,n,2.0NRT,1.06,N
UKR,48.46704,38.76122,0.39,0.44,2023-06-25,2259,1,VIIRS,n,2.0NRT,1.12,N
UKR,48.48214,38.77492,0.39,0.44,2023-06-25,2259,1,VIIRS,n,2.0NRT,1.05,N
UKR,48.49531,38.80948,0.39,0.44,2023-06-25,2259,1,VIIRS,n,2.0NRT,1.04,N
UKR,49.18237,33.45711,0.34,0.56,2023-06-25,2259,1,VIIRS,n,2.0NRT,0.78,N
UKR,50.54704,26.25535,0.73,0.76,2023-06-25,2259,1,VIIRS,n,2.0NRT,2.12,N
UKR,50.80996,30.12915,0.49,0.65,2023-06-25,2259,1,VIIRS,n,2.0NRT,0.97,N
UKR,46.62059,32.91141,0.34,0.56,2023-06-25,2301,1,VIIRS,n,2.0NRT,0.93,N
UKR,47.87899,35.15435,0.55,0.51,2023-06-25,2301,1,VIIRS,n,2.0NRT,0.94,N
UKR,47.87799,35.18904,0.55,0.51,2023-06-24,28,N,VIIRS,n,2.0NRT,1.9,N
UKR,48.47184,34.9674,0.52,0.5,2023-06-24,28,N,VIIRS,n,2.0NRT,1.04,N
UKR,48.47426,34.62813,0.5,0.49,2023-06-24,28,N,VIIRS,n,2.0NRT,0.95,N
UKR,48.52221,34.61997,0.5,0.49,2023-06-24,28,N,VIIRS,n,2.0NRT,1.1,N
UKR,48.52834,34.65327,0.5,0.49,2023-06-24,28,N,VIIRS,n,2.0NRT,2.04,N
UKR,48.53,34.64681,0.5,0.49,2023-06-24,28,N,VIIRS,n,2.0NRT,2.04,N
UKR,48.53426,34.64937,0.5,0.49,2023-06-24,28,N,VIIRS,n,2.0NRT,2.83,N
UKR,49.57708,39.6764,0.37,0.58,2023-06-24,28,N,VIIRS,n,2.0NRT,0.72,N
UKR,50.22987,33.34822,0.4,0.44,2023-06-24,28,N,VIIRS,n,2.0NRT,0.62,N
UKR,44.77508,33.8587,0.59,0.52,2023-06-24,30,N,VIIRS,n,2.0NRT,1.16,N
UKR,46.67679,32.68353,0.46,0.47,2023-06-24,30,N,VIIRS,n,2.0NRT,0.53,N
UKR,47.62588,34.32406,0.51,0.5,2023-06-24,30,N,VIIRS,n,2.0NRT,3.56,N
UKR,47.63021,34.32649,0.51,0.5,2023-06-24,30,N,VIIRS,n,2.0NRT,5.51,N
UKR,47.86789,33.43577,0.46,0.47,2023-06-24,30,N,VIIRS,n,2.0NRT,1.27,N
UKR,47.87204,33.43805,0.46,0.47,2023-06-24,30,N,VIIRS,n,2.0NRT,1.35,N
UKR,46.31672,28.98008,0.49,0.49,2023-06-24,1015,N,VIIRS,n,2.0NRT,9.56,D
UKR,46.31824,28.9862,0.49,0.49,2023-06-24,1015,N,VIIRS,n,2.0NRT,9.56,D
UKR,46.41338,32.85672,0.51,0.41,2023-06-24,1015,N,VIIRS,l,2.0NRT,5.17,D
UKR,46.41472,32.86315,0.51,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,5.17,D
UKR,46.53225,32.81764,0.51,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,4.28,D
UKR,46.58653,32.82909,0.51,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,16.83,D
UKR,46.5909,32.81312,0.51,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,4.8,D
UKR,46.5912,32.813,0.51,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,4.9,D
UKR,46.59361,32.82599,0.51,0.41,2023-06-24,1015,N,VIIRS,l,2.0NRT,6.35,D
UKR,46.59385,32.8259,0.51,0.41,2023-06-24,1015,N,VIIRS,l,2.0NRT,6.06,D
UKR,46.59726,32.8244,0.51,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,4.12,D
UKR,46.59752,32.8243,0.51,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,7.76,D
UKR,46.59862,32.83083,0.51,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,17,D
UKR,46.59883,32.83075,0.51,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,7.76,D
UKR,46.64722,32.87266,0.5,0.41,2023-06-24,1015,N,VIIRS,l,2.0NRT,3.55,D
UKR,46.65087,32.87106,0.5,0.41,2023-06-24,1015,N,VIIRS,l,2.0NRT,3.55,D
UKR,46.72781,33.16837,0.49,0.4,2023-06-24,1015,N,VIIRS,n,2.0NRT,3.09,D
UKR,46.73142,33.16681,0.49,0.4,2023-06-24,1015,N,VIIRS,n,2.0NRT,6.41,D
UKR,46.83596,32.46112,0.52,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,44.1,D
UKR,46.99059,33.23502,0.48,0.4,2023-06-24,1015,N,VIIRS,l,2.0NRT,4.64,D
UKR,46.99183,33.2412,0.48,0.4,2023-06-24,1015,N,VIIRS,n,2.0NRT,4.64,D
UKR,46.99307,33.24738,0.48,0.4,2023-06-24,1015,N,VIIRS,l,2.0NRT,4.68,D
UKR,46.99899,33.23811,0.48,0.4,2023-06-24,1015,N,VIIRS,n,2.0NRT,4.73,D
UKR,47.00381,33.24275,0.48,0.4,2023-06-24,1015,N,VIIRS,n,2.0NRT,5.52,D
UKR,47.00505,33.24893,0.48,0.4,2023-06-24,1015,N,VIIRS,n,2.0NRT,5.52,D
UKR,47.00863,33.24739,0.48,0.4,2023-06-24,1015,N,VIIRS,l,2.0NRT,3.34,D
UKR,47.06538,31.654,0.55,0.43,2023-06-24,1015,N,VIIRS,n,2.0NRT,10.5,D
UKR,47.07367,31.8255,0.54,0.42,2023-06-24,1015,N,VIIRS,n,2.0NRT,1.9,D
UKR,47.08272,31.82918,0.54,0.42,2023-06-24,1015,N,VIIRS,n,2.0NRT,27.62,D
UKR,47.12005,32.83587,0.49,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,28.6,D
UKR,47.12367,32.83428,0.49,0.41,2023-06-24,1015,N,VIIRS,n,2.0NRT,3.07,D
UKR,47.18173,33.58141,0.47,0.39,2023-06-24,1015,N,VIIRS,n,2.0NRT,4.39,D
UKR,47.18408,33.57388,0.47,0.39,2023-06-24,1015,N,VIIRS,n,2.0NRT,3.68,D
UKR,47.29698,32.82352,0.49,0.4,2023-06-24,1015,N,VIIRS,n,2.0NRT,3.44,D
UKR,47.31565,31.79547,0.53,0.42,2023-06-24,1015,N,VIIRS,n,2.0NRT,2.05,D
UKR,47.36988,33.89954,0.45,0.39,2023-06-24,1015,N,VIIRS,n,2.0NRT,10.95,D
UKR,47.37068,33.89702,0.45,0.39,2023-06-24,1015,N,VIIRS,n,2.0NRT,11.87,D
UKR,47.41843,33.85154,0.45,0.39,2023-06-24,1015,N,VIIRS,n,2.0NRT,2.95,D
UKR,47.42077,33.84418,0.45,0.39,2023-06-24,1015,N,VIIRS,n,2.0NRT,6.3,D
UKR,47.42192,33.85007,0.45,0.39,2023-06-24,1015,N,VIIRS,l,2.0NRT,5.76,D
UKR,47.45557,33.84841,0.45,0.39,2023-06-24,1015,N,VIIRS,n,2.0NRT,4.06,D
UKR,48.22231,38.24618,0.38,0.36,2023-06-24,1015,N,VIIRS,n,2.0NRT,3.52,D
UKR,48.29059,31.09091,0.54,0.42,2023-06-24,1015,N,VIIRS,n,2.0NRT,4.94,D
UKR,48.45971,38.77197,0.39,0.36,2023-06-24,1015,N,VIIRS,n,2.0NRT,2.23,D
UKR,48.49612,38.80901,0.39,0.36,2023-06-24,1015,N,VIIRS,n,2.0NRT,5.71,D
UKR,50.37857,33.71758,0.42,0.38,2023-06-24,1015,N,VIIRS,n,2.0NRT,4.93,D
UKR,46.31873,28.98293,0.48,0.65,2023-06-24,1155,N,VIIRS,n,2.0NRT,2.82,D
UKR,46.41462,32.88191,0.73,0.76,2023-06-24,1155,N,VIIRS,n,2.0NRT,45.09,D
UKR,46.41476,32.87181,0.73,0.76,2023-06-24,1155,N,VIIRS,h,2.0NRT,45.09,D
UKR,46.4149,32.86188,0.73,0.76,2023-06-24,1155,N,VIIRS,n,2.0NRT,25.55,D
UKR,46.41659,32.87187,0.73,0.76,2023-06-24,1155,N,VIIRS,h,2.0NRT,41.26,D
UKR,46.41678,32.86192,0.73,0.76,2023-06-24,1155,N,VIIRS,n,2.0NRT,41.26,D
UKR,46.58448,32.832,0.73,0.76,2023-06-24,1155,N,VIIRS,n,2.0NRT,6.68,D
UKR,46.58618,32.83678,0.73,0.76,2023-06-24,1155,N,VIIRS,n,2.0NRT,17.57,D
UKR,46.59163,32.83236,0.73,0.76,2023-06-24,1155,N,VIIRS,n,2.0NRT,6.68,D
UKR,46.84402,32.47387,0.7,0.75,2023-06-24,1155,N,VIIRS,n,2.0NRT,9.61,D
UKR,46.84413,32.46421,0.7,0.75,2023-06-24,1155,N,VIIRS,n,2.0NRT,9.61,D
UKR,46.84742,32.47364,0.7,0.75,2023-06-24,1155,N,VIIRS,n,2.0NRT,25.46,D
UKR,46.84757,32.46395,0.7,0.75,2023-06-24,1155,N,VIIRS,n,2.0NRT,19.16,D
UKR,46.85107,32.47416,0.7,0.75,2023-06-24,1155,N,VIIRS,n,2.0NRT,7.7,D
UKR,46.85117,32.46449,0.7,0.75,2023-06-24,1155,N,VIIRS,n,2.0NRT,7.7,D
UKR,47.00808,33.25478,0.76,0.77,2023-06-24,1155,N,VIIRS,n,2.0NRT,13.11,D
UKR,47.00833,33.2555,0.76,0.77,2023-06-24,1155,N,VIIRS,n,2.0NRT,13.01,D
UKR,47.01536,33.2552,0.76,0.77,2023-06-24,1155,N,VIIRS,n,2.0NRT,3.43,D
UKR,47.05716,31.4874,0.63,0.72,2023-06-24,1155,N,VIIRS,n,2.0NRT,20,D
UKR,47.0572,31.47859,0.63,0.72,2023-06-24,1155,N,VIIRS,h,2.0NRT,20,D
UKR,47.0583,31.48654,0.63,0.72,2023-06-24,1155,N,VIIRS,n,2.0NRT,16.9,D
UKR,47.05837,31.47769,0.63,0.72,2023-06-24,1155,N,VIIRS,n,2.0NRT,30.32,D
UKR,47.06394,31.48791,0.63,0.72,2023-06-24,1155,N,VIIRS,n,2.0NRT,6.98,D
UKR,47.06507,31.48701,0.63,0.72,2023-06-24,1155,N,VIIRS,n,2.0NRT,16.9,D
UKR,47.10453,31.66435,0.65,0.73,2023-06-24,1155,N,VIIRS,n,2.0NRT,3.68,D
UKR,47.19017,33.62325,0.79,0.78,2023-06-24,1155,N,VIIRS,n,2.0NRT,6.97,D
UKR,47.19593,33.62412,0.79,0.78,2023-06-24,1155,N,VIIRS,n,2.0NRT,10.56,D
UKR,47.47772,33.78826,1.25,1.11,2023-06-24,807,Terra,MODIS,68,6.1NRT,11.3,D
UKR,47.47943,33.77188,1.25,1.11,2023-06-24,807,Terra,MODIS,52,6.1NRT,8.65,D
UKR,44.89264,33.77241,1.17,1.08,2023-06-24,809,Terra,MODIS,71,6.1NRT,10.34,D
UKR,46.31897,28.97756,1.14,1.07,2023-06-24,1132,Aqua,MODIS,74,6.1NRT,15.3,D
UKR,46.41385,32.84854,1.71,1.28,2023-06-24,1132,Aqua,MODIS,54,6.1NRT,18.56,D
UKR,46.41569,32.87071,1.72,1.29,2023-06-24,1132,Aqua,MODIS,61,6.1NRT,21.86,D
UKR,46.58188,32.82991,1.72,1.29,2023-06-24,1132,Aqua,MODIS,83,6.1NRT,41.85,D
UKR,46.59338,32.82793,1.72,1.29,2023-06-24,1132,Aqua,MODIS,75,6.1NRT,32.75,D
UKR,46.69736,33.15128,1.79,1.31,2023-06-24,1132,Aqua,MODIS,78,6.1NRT,38.13,D
UKR,46.69921,33.17463,1.8,1.31,2023-06-24,1132,Aqua,MODIS,86,6.1NRT,66.07,D
UKR,46.83322,32.45623,1.65,1.26,2023-06-24,1132,Aqua,MODIS,81,6.1NRT,44.35,D
UKR,46.83505,32.47777,1.66,1.27,2023-06-24,1132,Aqua,MODIS,62,6.1NRT,14.53,D
UKR,46.84452,32.4542,1.65,1.26,2023-06-24,1132,Aqua,MODIS,82,6.1NRT,44.36,D
UKR,46.84637,32.47575,1.66,1.27,2023-06-24,1132,Aqua,MODIS,86,6.1NRT,57.26,D
UKR,47.18504,33.60379,1.92,1.35,2023-06-24,1132,Aqua,MODIS,63,6.1NRT,24.72,D
UKR,47.1869,33.62904,1.93,1.36,2023-06-24,1132,Aqua,MODIS,66,6.1NRT,27.24,D
UKR,46.5996,32.83287,0.59,0.7,2023-06-24,926,1,VIIRS,n,2.0NRT,5.01,D
UKR,46.98768,33.24206,0.55,0.68,2023-06-24,926,1,VIIRS,n,2.0NRT,13.06,D
UKR,46.98986,33.24858,0.55,0.68,2023-06-24,926,1,VIIRS,n,2.0NRT,20.6,D
UKR,46.99335,33.23807,0.55,0.68,2023-06-24,926,1,VIIRS,n,2.0NRT,13.06,D
UKR,46.99552,33.24459,0.55,0.68,2023-06-24,926,1,VIIRS,n,2.0NRT,20.6,D
UKR,46.9977,33.25111,0.55,0.68,2023-06-24,926,1,VIIRS,h,2.0NRT,20.6,D
UKR,47.00335,33.24708,0.55,0.68,2023-06-24,926,1,VIIRS,n,2.0NRT,8.71,D
UKR,47.0747,31.83022,0.62,0.72,2023-06-24,926,1,VIIRS,n,2.0NRT,19.63,D
UKR,47.07481,31.82937,0.62,0.72,2023-06-24,926,1,VIIRS,n,2.0NRT,29.81,D
UKR,47.07741,31.83796,0.62,0.71,2023-06-24,926,1,VIIRS,n,2.0NRT,19.63,D
UKR,47.07749,31.83715,0.62,0.72,2023-06-24,926,1,VIIRS,n,2.0NRT,26.48,D
UKR,47.46992,33.77739,0.5,0.66,2023-06-24,926,1,VIIRS,n,2.0NRT,4.29,D
UKR,47.47177,33.79209,0.5,0.66,2023-06-24,926,1,VIIRS,n,2.0NRT,7.77,D
UKR,47.4719,33.78341,0.5,0.66,2023-06-24,926,1,VIIRS,n,2.0NRT,4.29,D
UKR,47.47336,33.77613,0.5,0.66,2023-06-24,926,1,VIIRS,n,2.0NRT,6.31,D
UKR,47.47371,33.79813,0.5,0.66,2023-06-24,926,1,VIIRS,n,2.0NRT,10.56,D
UKR,47.47387,33.78945,0.5,0.66,2023-06-24,926,1,VIIRS,n,2.0NRT,8.48,D
UKR,47.47531,33.7822,0.5,0.66,2023-06-24,926,1,VIIRS,n,2.0NRT,7.77,D
UKR,47.47585,33.79547,0.5,0.66,2023-06-24,926,1,VIIRS,n,2.0NRT,8.48,D
UKR,46.41186,32.86789,0.57,0.43,2023-06-24,1104,1,VIIRS,n,2.0NRT,5.21,D
UKR,46.41517,32.85969,0.57,0.43,2023-06-24,1104,1,VIIRS,l,2.0NRT,6.12,D
UKR,46.41584,32.86711,0.57,0.43,2023-06-24,1104,1,VIIRS,n,2.0NRT,6.4,D
UKR,46.50597,31.84291,0.52,0.41,2023-06-24,1104,1,VIIRS,n,2.0NRT,9.54,D
UKR,46.5073,31.84306,0.52,0.41,2023-06-24,1104,1,VIIRS,n,2.0NRT,8.2,D
UKR,46.50977,31.84211,0.52,0.41,2023-06-24,1104,1,VIIRS,l,2.0NRT,4.54,D
UKR,46.53013,32.81486,0.57,0.43,2023-06-24,1104,1,VIIRS,n,2.0NRT,4.15,D
UKR,46.5839,32.82749,0.57,0.43,2023-06-24,1104,1,VIIRS,n,2.0NRT,21.93,D
UKR,46.5846,32.83496,0.57,0.43,2023-06-24,1104,1,VIIRS,l,2.0NRT,21.93,D
UKR,46.58858,32.83421,0.57,0.43,2023-06-24,1104,1,VIIRS,n,2.0NRT,21.93,D
UKR,46.59047,32.81105,0.57,0.43,2023-06-24,1104,1,VIIRS,l,2.0NRT,5.86,D
UKR,46.59584,32.82523,0.57,0.43,2023-06-24,1104,1,VIIRS,n,2.0NRT,18.77,D
UKR,46.59764,32.82514,0.57,0.43,2023-06-24,1104,1,VIIRS,n,2.0NRT,20.68,D
UKR,46.59831,32.83263,0.57,0.43,2023-06-24,1104,1,VIIRS,n,2.0NRT,8.74,D
UKR,46.60052,32.83195,0.57,0.43,2023-06-24,1104,1,VIIRS,n,2.0NRT,9.87,D
UKR,46.602290000000004,32.83186,0.57,0.43,2023-06-24,1104,1,VIIRS,n,2.0NRT,2.59,D
UKR,46.31347,28.98292,0.42,0.38,2023-06-24,1106,1,VIIRS,n,2.0NRT,7.67,D
UKR,46.67755,32.31028,0.54,0.42,2023-06-24,1106,1,VIIRS,l,2.0NRT,2.52,D
UKR,46.73047,33.16884,0.39,0.44,2023-06-24,1106,1,VIIRS,n,2.0NRT,2.91,D
UKR,46.82641,32.45724,0.55,0.43,2023-06-24,1106,1,VIIRS,l,2.0NRT,6.59,D
UKR,46.82709,32.46452,0.55,0.43,2023-06-24,1106,1,VIIRS,n,2.0NRT,6.59,D
UKR,46.83033,32.45646,0.55,0.43,2023-06-24,1106,1,VIIRS,l,2.0NRT,8.8,D
UKR,46.83101,32.46375,0.55,0.43,2023-06-24,1106,1,VIIRS,n,2.0NRT,8.8,D
UKR,46.83494,32.46298,0.55,0.43,2023-06-24,1106,1,VIIRS,n,2.0NRT,8.8,D
UKR,46.83818,32.45493,0.55,0.43,2023-06-24,1106,1,VIIRS,n,2.0NRT,8.55,D
UKR,46.83887,32.4622,0.55,0.43,2023-06-24,1106,1,VIIRS,n,2.0NRT,8.55,D
UKR,46.83955,32.46949,0.56,0.43,2023-06-24,1106,1,VIIRS,n,2.0NRT,95.73,D
UKR,46.84279,32.46143,0.55,0.43,2023-06-24,1106,1,VIIRS,n,2.0NRT,8.55,D
UKR,46.84348,32.46872,0.56,0.43,2023-06-24,1106,1,VIIRS,h,2.0NRT,95.73,D
UKR,46.84417,32.47602,0.56,0.43,2023-06-24,1106,1,VIIRS,n,2.0NRT,95.73,D
UKR,46.847410000000004,32.46795,0.56,0.43,2023-06-24,1106,1,VIIRS,n,2.0NRT,7.21,D
UKR,46.84809,32.47525,0.56,0.43,2023-06-24,1106,1,VIIRS,n,2.0NRT,7.21,D
UKR,46.99116,33.2398,0.4,0.44,2023-06-24,1106,1,VIIRS,l,2.0NRT,4.98,D
UKR,47.00385,33.24286,0.4,0.44,2023-06-24,1106,1,VIIRS,n,2.0NRT,5.1,D
UKR,47.00838,33.24741,0.4,0.44,2023-06-24,1106,1,VIIRS,n,2.0NRT,1.74,D
UKR,47.05698,31.295,0.5,0.41,2023-06-24,1106,1,VIIRS,n,2.0NRT,3.39,D
UKR,47.06991,31.64914,0.52,0.41,2023-06-24,1106,1,VIIRS,n,2.0NRT,5.18,D
UKR,47.07184,33.69922,0.42,0.45,2023-06-24,1106,1,VIIRS,n,2.0NRT,2.27,D
UKR,47.08,31.83013,0.53,0.42,2023-06-24,1106,1,VIIRS,l,2.0NRT,4.06,D
UKR,47.08382,31.82928,0.53,0.42,2023-06-24,1106,1,VIIRS,n,2.0NRT,4.34,D
UKR,47.11973,32.83376,0.39,0.44,2023-06-24,1106,1,VIIRS,n,2.0NRT,6.39,D
UKR,47.18105,33.57715,0.42,0.45,2023-06-24,1106,1,VIIRS,n,2.0NRT,8.61,D
UKR,47.18151,33.58264,0.42,0.45,2023-06-24,1106,1,VIIRS,h,2.0NRT,9.5,D
UKR,47.18848,33.61508,0.42,0.45,2023-06-24,1106,1,VIIRS,n,2.0NRT,56.33,D
UKR,47.19311,33.61991,0.42,0.45,2023-06-24,1106,1,VIIRS,n,2.0NRT,56.33,D
UKR,47.29587,32.82161,0.39,0.44,2023-06-24,1106,1,VIIRS,n,2.0NRT,2.44,D
UKR,47.31451,31.79417,0.53,0.42,2023-06-24,1106,1,VIIRS,l,2.0NRT,5.04,D
UKR,47.36937,33.89491,0.43,0.46,2023-06-24,1106,1,VIIRS,n,2.0NRT,4.36,D
UKR,47.36982,33.90067,0.43,0.46,2023-06-24,1106,1,VIIRS,n,2.0NRT,3.67,D
UKR,47.41678,33.84606,0.43,0.46,2023-06-24,1106,1,VIIRS,n,2.0NRT,11.75,D
UKR,47.42053,33.83962,0.43,0.46,2023-06-24,1106,1,VIIRS,n,2.0NRT,4.97,D
UKR,47.421,33.84534,0.43,0.46,2023-06-24,1106,1,VIIRS,n,2.0NRT,5.11,D
UKR,47.45088,33.84988,0.43,0.46,2023-06-24,1106,1,VIIRS,n,2.0NRT,4.59,D
UKR,47.47927,36.36356,0.56,0.52,2023-06-24,1106,1,VIIRS,n,2.0NRT,6.42,D
UKR,47.62856,34.32767,0.45,0.47,2023-06-24,1106,1,VIIRS,n,2.0NRT,17.13,D
UKR,48.98576,31.40981,0.53,0.42,2023-06-24,1106,1,VIIRS,l,2.0NRT,4.97,D
UKR,48.98962,31.40903,0.53,0.42,2023-06-24,1106,1,VIIRS,n,2.0NRT,7.3,D
UKR,44.77506,33.8638,0.54,0.42,2023-06-24,2320,1,VIIRS,n,2.0NRT,0.76,N
UKR,47.05963,31.49297,0.48,0.48,2023-06-24,2320,1,VIIRS,n,2.0NRT,1.11,N
UKR,47.97933,38.03672,0.42,0.38,2023-06-24,2320,1,VIIRS,n,2.0NRT,0.65,N
UKR,48.05894,37.95585,0.42,0.38,2023-06-24,2320,1,VIIRS,n,2.0NRT,0.95,N
UKR,48.06237,37.95685,0.42,0.38,2023-06-24,2320,1,VIIRS,n,2.0NRT,0.95,N
UKR,48.09827,37.9262,0.42,0.38,2023-06-24,2320,1,VIIRS,n,2.0NRT,1.22,N
UKR,48.09899,37.92056,0.42,0.38,2023-06-24,2320,1,VIIRS,n,2.0NRT,0.91,N
UKR,48.21906,38.21837,0.42,0.38,2023-06-24,2320,1,VIIRS,n,2.0NRT,0.82,N
UKR,48.28756,38.08809,0.42,0.38,2023-06-24,2320,1,VIIRS,n,2.0NRT,1.17,N
UKR,48.75017,26.60522,0.42,0.61,2023-06-24,2320,1,VIIRS,n,2.0NRT,1.19,N
UKR,50.87498,34.89718,0.34,0.56,2023-06-23,45,N,VIIRS,n,2.0NRT,0.53,N
UKR,44.77079,33.86084,0.48,0.65,2023-06-23,48,N,VIIRS,n,2.0NRT,0.79,N
UKR,47.62614,34.32499,0.41,0.61,2023-06-23,48,N,VIIRS,n,2.0NRT,2.23,N
UKR,47.62769,34.31985,0.41,0.6,2023-06-23,48,N,VIIRS,n,2.0NRT,3.05,N
UKR,47.62989,34.32463,0.41,0.6,2023-06-23,48,N,VIIRS,n,2.0NRT,3.53,N
UKR,47.75628,37.23215,0.53,0.67,2023-06-23,48,N,VIIRS,n,2.0NRT,0.6,N
UKR,47.8695,33.42817,0.37,0.58,2023-06-23,48,N,VIIRS,n,2.0NRT,0.87,N
UKR,47.87467,35.15448,0.43,0.62,2023-06-23,48,N,VIIRS,n,2.0NRT,2.1,N
UKR,47.87665,35.18903,0.44,0.62,2023-06-23,48,N,VIIRS,n,2.0NRT,1.31,N
UKR,47.87905,33.39567,0.37,0.58,2023-06-23,48,N,VIIRS,n,2.0NRT,1.47,N
UKR,47.88185,33.39598,0.37,0.58,2023-06-23,48,N,VIIRS,n,2.0NRT,0.97,N
UKR,48.46587,38.76119,0.58,0.7,2023-06-23,48,N,VIIRS,n,2.0NRT,1.67,N
UKR,48.4704,34.96267,0.41,0.6,2023-06-23,48,N,VIIRS,n,2.0NRT,0.42,N
UKR,48.47084,34.96591,0.41,0.6,2023-06-23,48,N,VIIRS,n,2.0NRT,0.93,N
UKR,48.47411,34.63233,0.4,0.6,2023-06-23,48,N,VIIRS,n,2.0NRT,0.86,N
UKR,48.49493,38.80498,0.58,0.7,2023-06-23,48,N,VIIRS,n,2.0NRT,1.34,N
UKR,48.51815,34.62924,0.39,0.6,2023-06-23,48,N,VIIRS,n,2.0NRT,1.1,N
UKR,48.74827,26.60444,0.55,0.43,2023-06-23,48,N,VIIRS,n,2.0NRT,1.69,N
UKR,48.97496,24.70779,0.47,0.4,2023-06-23,48,N,VIIRS,n,2.0NRT,1.81,N
