LATITUDE,LONGITUDE,ACQ_TIME,date,war_fire
45.640419,29.152205,1124,2022-07-27,0
45.641174,28.503685,1000,2022-08-06,0
45.6413,32.9707,1043,2022-03-25,0
45.6422,29.7754,1056,2022-07-18,0
45.642887,34.668686,2248,2022-07-22,0
45.642929,28.503145,1000,2022-08-06,0
45.643063,34.663525,2248,2022-07-22,0
45.643948,29.549099,1006,2022-07-26,0
45.6447,29.5371,0830,2022-07-26,0
45.644848,29.172014,1100,2022-07-15,0
45.645054,28.506821,1030,2022-07-22,0
45.6459,29.5789,0901,2022-07-13,0
45.6481,29.5656,0901,2022-07-13,0
45.648468,29.585566,1042,2022-08-09,0
45.648521,29.432053,1000,2022-07-13,0
45.648697,28.505312,1030,2022-07-22,0
45.6489,29.528,1039,2022-07-13,0
45.6491,28.4941,0759,2022-07-23,0
45.649342,34.79504,0930,2022-03-14,0
45.65007,29.034437,1000,2022-08-30,0
45.6502,29.4555,0843,2022-07-08,0
45.65065,34.797016,0930,2022-03-14,0
45.650864,34.710758,1000,2022-03-23,0
45.6511,29.5384,1957,2022-07-15,0
45.65144,28.69452,0843,2022-10-31,0
45.652206,29.362726,1154,2022-07-23,0
45.6527,29.5525,1957,2022-07-15,0
45.65287,29.394136,1036,2022-07-11,0
45.653744,28.987312,1130,2022-07-08,0
45.65377,28.495272,1012,2022-07-23,0
45.65383,28.69223,1041,2022-10-31,0
45.654282,29.366051,1154,2022-07-23,0
45.654499,28.493517,1018,2022-07-12,0
45.65583,28.499111,1018,2022-07-12,0
45.655899,29.551285,1000,2022-07-13,0
45.655972,28.492075,1154,2022-07-23,0
45.656128,34.889847,0942,2022-03-24,0
45.657005,29.555338,1000,2022-07-13,0
45.657154,28.504688,1018,2022-07-12,0
45.657188,28.612455,1118,2022-04-09,0
45.657745,29.762348,1006,2022-07-18,0
45.658161,34.905693,0930,2022-03-30,0
45.658188,34.897446,0942,2022-03-24,0
45.658558,29.548033,1000,2022-07-13,0
45.659412,29.015375,1006,2022-07-18,0
45.659508,28.489779,1154,2022-07-23,0
45.659676,29.55205,1000,2022-07-13,0
45.66077,29.39589,1021,2022-09-14,0
45.660973,29.499033,1036,2022-08-04,0
45.66124,28.611755,1118,2022-04-09,0
45.661278,28.502676,1018,2022-07-12,0
45.661331,29.022625,1006,2022-07-18,0
45.6619,29.7774,1115,2022-09-07,0
45.6636,29.7908,1115,2022-09-07,0
45.6645,34.2601,1007,2022-03-15,0
45.6647,34.0198,1113,2022-03-28,0
45.6647,34.0354,1113,2022-03-28,0
45.665779,29.041981,0024,2022-07-07,0
45.665901,29.524176,1142,2022-07-13,0
45.665905,34.91716,1006,2022-07-02,0
45.666092,29.528933,1142,2022-07-13,0
45.66629,29.533731,1142,2022-07-13,0
45.666985,29.36298,0942,2022-07-14,0
45.667038,34.921646,1006,2022-07-02,0
45.667179,34.923428,1006,2022-07-02,0
45.667427000000004,29.040916,2248,2022-07-06,0
45.668182,29.038389,1012,2022-07-07,0
45.668285,29.042831,0024,2022-07-07,0
45.66901,34.605816,1106,2022-08-21,0
45.669476,29.043617,0024,2022-07-07,0
45.67,29.8007,0805,2022-07-30,0
45.6702,29.0354,2003,2022-07-06,0
45.6705,33.711,0852,2022-04-10,0
45.670677,34.920128,1006,2022-07-02,0
45.670826,34.921906,1006,2022-07-02,0
45.671295,33.103226,1048,2022-05-02,0
45.67163,29.79519,1051,2022-09-07,0
45.672108,29.368021,0942,2022-07-14,0
45.672432,29.771875,0930,2022-07-20,0
45.672504000000004,29.036243,1012,2022-07-07,0
45.6727,29.79775,1041,2022-10-15,0
45.67283,29.46564,1038,2022-11-05,0
45.673836,29.7766,0930,2022-07-20,0
45.674541,29.091391,2324,2022-07-04,0
45.674801,33.10239,1048,2022-05-02,0
45.674953,29.36581,0942,2022-07-14,0
45.675446,29.780281,0930,2022-07-20,0
45.675457,29.794559,1148,2022-08-19,0
45.676098,33.170586,1124,2022-06-17,0
45.677132,29.372377,0942,2022-07-14,0
45.677624,29.72558,1030,2022-07-30,0
45.677887,29.364254,0942,2022-07-14,0
45.67821,29.45838,1038,2022-11-05,0
45.678307,33.101559,1048,2022-05-02,0
45.678524,28.974527,1124,2022-02-25,0
45.678741,29.731295,1030,2022-07-30,0
45.6789,29.3332,1109,2022-07-16,0
45.679417,28.547768,0048,2022-07-22,0
45.680038,29.370861,0942,2022-07-14,0
45.6802,34.2541,1053,2022-09-18,0
45.680752,28.972115,1124,2022-02-25,0
45.681198,29.351332,1124,2022-07-19,0
45.681442,29.34985,1124,2022-07-19,0
45.68211,29.408562,0942,2022-07-14,0
45.682983,28.973898,1124,2022-02-25,0
45.683807,28.602612,1118,2022-03-24,0
45.68425,29.47139,1045,2022-11-05,0
45.6844,29.5745,1110,2022-08-08,0
45.684772,29.324789,1042,2022-07-16,0
45.68486,29.407192,0942,2022-07-14,0
45.68507,29.47635,1045,2022-11-05,0
45.6852,34.25255,1045,2022-09-18,0
45.68588,34.25806,1045,2022-09-18,0
45.68641,29.47308,1045,2022-11-05,0
45.6874,29.5892,0830,2022-07-26,0
45.68787,34.785454,1036,2022-04-06,0
45.688393,29.522079,1124,2022-07-19,0
45.68869,34.25169,1045,2022-09-18,0
45.688835,29.528759,1124,2022-07-19,0
45.688988,29.201986,1054,2022-03-20,0
45.68906,29.523298,1124,2022-07-19,0
45.68937,34.25719,1045,2022-09-18,0
45.689545,29.529964,1124,2022-07-19,0
45.689644,29.584736,1006,2022-07-18,0
45.68969,29.206985,1054,2022-03-20,0
45.6902,29.5546,1039,2022-07-13,0
45.69223,29.81058,1034,2022-09-08,0
45.69236,28.598598,1054,2022-04-05,0
45.692722,29.521984,1142,2022-07-13,0
45.695477,28.914845,1042,2022-08-09,0
45.6957,29.5848,1134,2022-07-12,0
45.698,29.5912,0830,2022-07-26,0
45.69809,29.521536,1142,2022-07-13,0
45.699696,29.559843,1142,2022-07-13,0
45.700329,29.212921,1054,2022-07-26,0
45.700825,28.679813,1148,2022-03-28,0
45.70216,29.216383,1006,2022-07-26,0
45.7029,34.806,1013,2022-05-16,0
45.703148,34.507378,0930,2022-03-30,0
45.7033,29.578,1134,2022-07-12,0
45.7059,34.8152,0827,2022-05-16,0
45.706463,34.810287,1124,2022-05-16,0
45.706608,34.816319,1124,2022-05-16,0
45.706711,29.213949,1006,2022-07-26,0
45.70705,29.5075,1119,2022-10-29,0
45.707317,29.758865,1018,2022-08-29,0
45.7077,34.7394,1055,2022-03-23,0
45.708324,29.187441,1200,2022-04-23,0
45.7094,34.7535,1055,2022-03-23,0
45.713654,29.58717,2254,2022-07-11,0
45.714127,34.737755,1024,2022-08-10,0
45.714203,29.501831,1006,2022-07-18,0
45.714497,34.754692,1006,2022-03-28,0
45.714924,34.742661,1024,2022-08-10,0
45.716114,34.781464,1006,2022-03-28,0
45.71637,29.577534,1148,2022-07-18,0
45.716671,34.782887,1006,2022-03-28,0
45.716862,29.574142,1148,2022-07-18,0
45.71761,28.9854,1144,2023-01-21,0
45.718201,34.572105,1048,2022-07-29,0
45.7185,29.5667,1122,2022-07-14,0
45.7186,34.7813,1113,2022-03-28,0
45.718884,29.629242,1054,2022-07-10,0
45.719006,34.590809,1000,2022-03-23,0
45.720867,29.564098,1118,2022-07-14,0
45.72169,34.62503,0905,2022-10-08,0
45.722164,29.590364,1042,2022-07-16,0
45.72232,34.59355,1024,2022-10-08,0
45.722977,29.616219,1042,2022-07-16,0
45.724388,34.784363,1100,2022-07-15,0
45.725113,29.563402,1118,2022-07-14,0
45.725574,29.569019,1118,2022-07-14,0
45.725712,28.578762,1012,2022-07-07,0
45.7262,34.61241,1024,2022-10-08,0
45.72706,34.60505,1034,2022-10-10,0
45.72711,34.60573,0932,2022-10-08,0
45.72747,34.59983,0905,2022-10-08,0
45.7283,29.5644,1122,2022-07-14,0
45.728577,29.618326,1112,2022-07-25,0
45.72872,34.61097,0932,2022-10-08,0
45.72873,34.6065,1113,2022-10-08,0
45.72895,34.60539,0852,2022-10-10,0
45.729816,29.568312,1118,2022-07-14,0
45.73,29.5798,1122,2022-07-14,0
45.730175,29.456734,1036,2022-04-06,0
45.730286,29.57394,1118,2022-07-14,0
45.73145,34.60584,0932,2022-10-08,0
45.731735,29.552473,1142,2022-07-13,0
45.732979,29.547855,1036,2022-07-11,0
45.733532,28.971462,1118,2022-03-24,0
45.733788,29.51849,1024,2022-07-17,0
45.733803,29.535511,1054,2022-07-10,0
45.733818,28.968861,0942,2022-03-24,0
45.736038,28.9755,0942,2022-03-24,0
45.7365,29.5735,0806,2022-07-14,0
45.737137,29.534575,1054,2022-07-10,0
45.7377,29.5309,0901,2022-07-13,0
45.738155,29.540018,2312,2022-07-10,0
45.73819,29.594885,1200,2022-07-12,0
45.738365,29.535446,2312,2022-07-10,0
45.73904,33.632526,1048,2022-07-29,0
45.74086,29.593201,1018,2022-07-12,0
45.741146,29.743599,1012,2022-07-23,0
45.742077,29.594059,1018,2022-07-12,0
45.74229,34.52399,0924,2022-09-17,0
45.742462,29.246174,1106,2022-03-30,0
45.742577,34.473045,0942,2022-03-24,0
45.742775,29.592279,1200,2022-07-12,0
45.74428,34.53017,0924,2022-09-17,0
45.744553,34.474167,0942,2022-03-24,0
45.744888,29.594824,1200,2022-07-12,0
45.745323,29.741581,1012,2022-07-23,0
45.745953,29.596439,1018,2022-07-12,0
45.746693,29.747307,1012,2022-07-23,0
45.747684,34.52689,1100,2022-07-15,0
45.7492,29.255,0837,2022-07-17,0
45.7495,29.739565,1012,2022-07-23,0
45.7497,29.8002,1938,2022-07-26,0
45.74992,34.52646,0924,2022-09-17,0
45.750874,29.745296,1012,2022-07-23,0
45.751976,34.526222,1100,2022-07-15,0
45.756733,28.587479,1030,2022-07-22,0
45.757992,29.591839,1030,2022-07-22,0
45.7582,34.1931,1025,2022-03-20,0
45.760704,29.247755,1048,2022-07-29,0
45.761208,28.593231,1142,2022-03-23,0
45.761246,29.246292,1048,2022-07-21,0
45.761253,33.423729,1112,2022-03-19,0
45.763062,34.199203,1054,2022-03-20,0
45.7656,29.8418,1908,2022-07-23,0
45.7663,29.6065,1048,2022-07-27,0
45.770538,29.625317,1048,2022-07-29,0
45.771042,28.824116,1042,2022-08-09,0
45.771275,29.630194,1048,2022-07-29,0
45.780251,34.75695,0024,2022-08-24,0
45.782848,34.767097,0024,2022-08-24,0
45.783092,34.760406,0024,2022-08-24,0
45.784618,29.831066,1200,2022-07-12,0
45.784908,34.75956,0024,2022-08-24,0
45.785782,34.76046,2248,2022-08-23,0
45.787277,29.601286,1000,2022-07-13,0
45.787708,29.949871,0948,2022-07-27,0
45.78794,29.48897,1013,2022-10-11,0
45.789127,29.600763,1000,2022-07-13,0
45.789394,29.050978,1106,2022-07-20,0
45.789726,29.837688,1054,2022-08-11,0
45.790195,28.761555,1030,2022-06-04,0
45.790234,28.764347,1030,2022-07-06,0
45.790649,28.76363,1030,2022-06-20,0
45.791145,29.948563,0948,2022-07-27,0
45.791386,29.831118,1200,2022-07-12,0
45.791409,29.822569,1200,2022-07-12,0
45.792736,29.953846,0948,2022-07-27,0
45.792999,29.050144,1106,2022-07-20,0
45.793022,29.946606,0948,2022-07-27,0
45.79311,29.3751,1051,2022-11-10,0
45.793365,29.079649,2324,2022-07-20,0
45.793678,29.056128,1106,2022-07-20,0
45.793842,29.072918,2324,2022-07-20,0
45.794647,29.951893,0948,2022-07-27,0
45.795,33.8835,1055,2022-03-23,0
45.7959,29.9454,0913,2022-07-27,0
45.798046,29.950563,0948,2022-07-27,0
45.79939,29.84718,0852,2022-10-10,0
45.801537,28.703289,1042,2022-07-16,0
45.805931,34.450134,1136,2022-08-06,0
45.81164,33.63147,0956,2022-11-13,0
45.815792,29.834206,1136,2022-08-06,0
45.817917,28.829659,0954,2022-07-24,0
45.818600000000004,29.8342,1123,2022-08-06,0
45.819382,28.834576,0954,2022-07-24,0
45.820862,28.839535,0954,2022-07-24,0
45.82103,28.917942,0954,2022-05-05,0
45.823174,28.826612,0954,2022-07-24,0
45.824398,29.726755,1024,2022-07-17,0
45.824646,28.831556,0954,2022-07-24,0
45.8248,28.9023,0923,2022-04-13,0
45.8248,29.6978,1055,2022-03-23,0
45.826115,28.836498,0954,2022-07-24,0
45.828083,29.725195,1024,2022-07-17,0
45.828243,28.888607,1006,2022-04-13,0
45.8286,28.8836,0923,2022-04-13,0
45.828938,29.628275,0954,2022-07-24,0
45.8308,28.8903,0923,2022-04-13,0
45.831764,29.723627,1024,2022-07-17,0
45.83278,29.65879,1104,2022-10-19,0
45.8331,33.8733,1113,2022-03-28,0
45.83345,29.66436,1104,2022-10-19,0
45.83485,34.17238,1009,2022-09-20,0
45.835247,28.885057,0948,2022-04-14,0
45.83562,28.87456,1132,2022-10-05,0
45.8358,28.8934,0828,2022-04-14,0
45.835918,29.854303,2342,2022-07-19,0
45.83695,29.66351,1104,2022-10-19,0
45.837,29.8007,0849,2022-07-15,0
45.838924,33.652542,1042,2022-03-26,0
45.839123,29.72049,1024,2022-07-17,0
45.8404,29.7217,0837,2022-07-17,0
45.840824,29.747742,1024,2022-07-17,0
45.842804,29.718912,1024,2022-07-17,0
45.842831,33.665581,1118,2022-03-24,0
45.843063,30.085651,1024,2022-07-17,0
45.844498,29.746191,1024,2022-07-17,0
45.84457,33.857861,1018,2022-04-07,0
45.846561,29.021303,0948,2022-02-25,0
45.84684,29.738216,1024,2022-07-17,0
45.847607000000004,33.65617,1118,2022-03-24,0
45.848045,33.665146,1118,2022-03-24,0
45.8484,29.7393,0837,2022-07-17,0
45.848442,33.661625,1118,2022-03-24,0
45.84864,33.666134,1118,2022-03-24,0
45.852776,28.980824,1048,2022-07-29,0
45.8552,34.3383,0800,2022-07-07,0
45.855576,28.903862,2312,2022-05-07,0
45.8559,30.19784,1045,2022-09-02,0
45.85636,29.68056,1058,2022-10-18,0
45.85667,30.20274,1045,2022-09-02,0
45.8571,34.3119,0800,2022-07-07,0
45.85871,29.6944,1058,2022-10-18,0
45.861584,28.849773,1018,2022-03-22,0
45.8642,29.0123,0840,2022-04-12,0
45.86553,29.67732,1058,2022-10-18,0
45.876099,33.76609,1024,2022-03-27,0
45.8763,34.5957,0823,2022-08-04,0
45.877163,30.167774,1042,2022-04-27,0
45.878315,29.496277,1000,2022-07-13,0
45.881100000000004,34.5994,0836,2022-08-02,0
45.8813,34.042,0919,2022-07-18,0
45.886559,33.692253,1000,2022-03-23,0
45.8896,34.0085,0919,2022-07-18,0
45.89307,30.00701,1045,2022-09-02,0
45.8933,29.9148,2003,2022-07-06,0
45.895031,30.139538,1042,2022-05-13,0
45.895241,29.089304,1000,2022-07-13,0
45.896065,28.902908,0000,2022-07-19,0
45.896484,29.093718,1000,2022-07-13,0
45.89658,29.205919,1036,2022-03-21,0
45.899258,29.535025,1124,2022-02-25,0
45.899513,33.739212,1148,2022-03-28,0
45.899975,29.204632,1036,2022-03-21,0
45.90015,29.030479,1030,2022-04-01,0
45.90073,28.979809,1112,2022-07-09,0
45.9014,29.3497,0837,2022-07-17,0
45.901585,33.730469,1024,2022-03-27,0
45.901672,29.031883,1030,2022-04-01,0
45.901726,33.74324,1148,2022-03-28,0
45.901993,33.746029,1012,2022-04-02,0
45.902,33.7352,1030,2022-03-27,0
45.902443,33.735516,1024,2022-03-27,0
45.903709,28.817829,1118,2022-03-24,0
45.904888,33.729313,1024,2022-03-27,0
45.905746,33.73436,1024,2022-03-27,0
45.906067,33.732208,1024,2022-03-27,0
45.906937,29.624136,1106,2022-03-30,0
45.907627,29.630396,1106,2022-03-30,0
45.908951,29.628565,1106,2022-03-30,0
45.9096,29.0942,0855,2022-07-06,0
45.9102,30.1639,1118,2022-07-30,0
45.9113,29.3518,0837,2022-07-17,0
45.91132,29.629585,1106,2022-03-30,0
45.912643,29.627752,1106,2022-03-30,0
45.91562,33.91055,1041,2022-10-31,0
45.91773,33.92567,1041,2022-10-31,0
45.918266,30.167658,1030,2022-07-30,0
45.91895,33.90959,1041,2022-10-31,0
45.91965,33.91463,1041,2022-10-31,0
45.920494,33.893433,1018,2022-03-22,0
45.9217,30.166327,1030,2022-07-30,0
45.923092,33.91766,1030,2022-03-16,0
45.92368,33.91872,1041,2022-10-31,0
45.9248,33.9019,0905,2022-03-23,0
45.925545,33.9464,0942,2022-03-24,0
45.9256,33.9088,0905,2022-03-23,0
45.926186,30.170538,1030,2022-07-30,0
45.9266,29.0073,0849,2022-07-15,0
45.92922,34.85497,1104,2022-11-04,0
45.9296,33.8896,0905,2022-03-23,0
45.931709,30.180281,1030,2022-07-30,0
45.932293,33.895218,1118,2022-04-09,0
45.9352,30.0755,0925,2022-07-25,0
45.93544,34.84533,1045,2022-11-05,0
45.93687,33.82763,1021,2023-01-20,0
45.93718,34.260338,0948,2022-07-27,0
45.938454,30.212152,0006,2022-08-25,0
45.9412,30.2203,0041,2022-08-25,0
45.941257,28.883425,1124,2022-07-27,0
45.941696,29.275185,1012,2022-04-02,0
45.941788,30.21339,0006,2022-08-25,0
45.94315,29.281158,1012,2022-04-02,0
45.9443,29.0236,1120,2022-03-19,0
45.944603,29.287133999999998,1012,2022-04-02,0
45.944969,28.886568,1124,2022-07-27,0
45.945122,30.21463,0006,2022-08-25,0
45.946,30.0738,0925,2022-07-25,0
45.9472,30.0811,0925,2022-07-25,0
45.947399,29.279081,1012,2022-04-02,0
45.948177,28.93976,2342,2022-07-03,0
45.948536,29.612869,1112,2022-03-19,0
45.94873,28.93973,2342,2022-07-03,0
45.950302,29.291035,1012,2022-04-02,0
45.951202,29.029509,1112,2022-03-19,0
45.95256,29.558863,1100,2022-07-15,0
45.953182,29.619368,1112,2022-03-19,0
45.954014,29.544977,1018,2022-07-12,0
45.957745,29.052248,1048,2022-03-15,0
45.958797,30.067778,1000,2022-08-14,0
45.96312,29.292358,1124,2022-03-29,0
45.963676,34.487183,1030,2022-07-30,0
45.966434,29.222607,1148,2022-07-26,0
45.967667,29.291775,1124,2022-03-29,0
45.96769,29.46672,1058,2022-10-18,0
45.970085,29.164099,1048,2022-07-21,0
45.970367,28.995758,1148,2022-03-28,0
45.973362,29.163063,1048,2022-07-21,0
45.974003,33.821873,1106,2022-03-30,0
45.97588,29.157122,1048,2022-07-21,0
45.97617,29.75625,0949,2022-10-07,0
45.97654,29.75272,0949,2022-10-07,0
45.976753,29.290546,1124,2022-03-29,0
45.9782,29.1569,0950,2022-07-21,0
45.979149,29.156086,1048,2022-07-21,0
45.979904,29.160994,1048,2022-07-21,0
45.983181,29.15996,1048,2022-07-21,0
45.983639,29.323238,1124,2022-03-29,0
45.984108,29.329943,1124,2022-03-29,0
45.984577,29.336601,1124,2022-03-29,0
45.990479,28.922211,1030,2022-04-01,0
45.998768,29.448713,1054,2022-06-08,0
46.0004,34.2813,1119,2022-09-14,0
46.000648,33.752552,1024,2022-03-27,0
46.002094,29.447756,1054,2022-06-08,0
46.00761,30.084061,1054,2022-07-26,0
46.0087,29.3022,1126,2022-03-26,0
46.01384,30.085802,0948,2022-07-27,0
46.017,30.0909,0913,2022-07-27,0
46.017513,29.201996,1154,2022-03-17,0
46.0205,30.0733,0913,2022-07-27,0
46.02195,30.197189,2324,2022-07-20,0
46.022434,30.191198,2324,2022-07-20,0
46.0247,30.1984,0812,2022-07-21,0
46.026306,30.197922,2324,2022-07-20,0
46.026783,30.191936,2324,2022-07-20,0
46.02726,30.185949,2324,2022-07-20,0
46.028912,34.533882,1124,2022-06-17,0
46.031914,34.589813,1054,2022-08-03,0
46.03326,30.217306,1112,2022-08-02,0
46.03582,29.896202,1048,2022-07-21,0
46.037273,29.283346,1154,2022-03-17,0
46.037308,30.21657,1112,2022-08-02,0
46.037758,30.221682,1112,2022-08-02,0
46.038048,29.896425,0948,2022-03-29,0
46.038212,30.226805,1112,2022-08-02,0
46.039227,29.327408,1124,2022-03-29,0
46.0401,29.699,1018,2022-07-24,0
46.0402,29.7029,1018,2022-07-24,0
46.041618,29.713505,0954,2022-07-24,0
46.04188,29.27839,1151,2022-11-07,0
46.042263,30.226067,1112,2022-08-02,0
46.044018,30.236496,1106,2022-07-20,0
46.04563,29.27668,0016,2022-10-17,0
46.046089,33.635342,1112,2022-04-04,0
46.04667,30.41525,0956,2022-09-26,0
46.0467,30.182947,1048,2022-07-21,0
46.048275,33.652882,0936,2022-04-04,0
46.048798,29.719475,1136,2022-07-24,0
46.049744,33.657825,0936,2022-04-04,0
46.049927,29.719044,1136,2022-07-24,0
46.052574,30.176008,1048,2022-07-21,0
46.05347,33.47417,1058,2022-10-18,0
46.055149,30.170048,1048,2022-07-21,0
46.05518,29.44936,1108,2022-11-08,0
46.05627,33.47612,1123,2022-10-18,0
46.0573,34.72431,1028,2022-09-19,0
46.058441,30.169069,1048,2022-07-21,0
46.059166,30.174044,1048,2022-07-21,0
46.060913,33.687611,1000,2022-03-23,0
46.063713,33.680428,1000,2022-03-23,0
46.065033,30.167105,1048,2022-07-21,0
46.065304,29.791523,1030,2022-07-06,0
46.06586,33.429,1151,2022-11-07,0
46.06755,33.48588,1104,2022-11-04,0
46.06823,34.72077,1045,2022-09-18,0
46.069935,30.005342,1118,2022-07-14,0
46.070396,30.011322,1118,2022-07-14,0
46.0705,34.5858,1110,2022-08-08,0
46.071686,29.63863,1036,2022-04-06,0
46.0725,34.5797,1110,2022-08-08,0
46.07277,33.42918,1151,2022-11-07,0
46.076012,34.581673,1100,2022-08-08,0
46.076481,34.58746,1100,2022-08-08,0
46.0767,34.73059,1045,2022-09-18,0
46.07738,34.73639,1045,2022-09-18,0
46.0784,30.2922,0841,2022-08-25,0
46.078518,30.479794,0100,2022-08-17,0
46.080154,30.474491,0100,2022-08-17,0
46.082539,30.410725,1036,2022-08-04,0
46.082672,29.896568,1024,2022-04-12,0
46.083073,29.634394,1042,2022-03-26,0
46.083633,30.295813,0954,2022-08-25,0
46.0839,30.4077,1135,2022-08-04,0
46.08397,34.63236,1028,2022-09-19,0
46.084278,30.42083,1036,2022-08-04,0
46.085743,28.997715,1118,2022-03-24,0
46.086708,30.414604,1036,2022-08-04,0
46.087574,30.419651000000002,1036,2022-08-04,0
46.088,34.6249,0834,2022-09-19,0
46.088875,30.015358,2242,2022-07-30,0
46.089481,29.897909,1036,2022-04-06,0
46.090008,30.413433,1036,2022-08-04,0
46.090443,30.021933,1012,2022-07-31,0
46.090878,30.418486,1036,2022-08-04,0
46.091251,33.454208,0936,2022-03-19,0
46.0913,29.1474,1126,2022-03-26,0
46.093407,33.377876,1136,2022-08-06,0
46.09447,33.50698,1034,2022-09-08,0
46.0955,29.1674,0901,2022-07-13,0
46.09594,29.397459,1048,2022-03-15,0
46.096474,28.993757,1030,2022-04-01,0
46.0981,33.4446,0900,2022-08-30,0
46.098171,30.399805,1036,2022-08-04,0
46.100029,28.992294,1030,2022-04-01,0
46.100048,33.680515,2354,2022-07-13,0
46.1005,28.9999,0858,2022-04-01,0
46.1018,33.4263,0900,2022-08-30,0
46.102356,34.559929,2300,2022-08-09,0
46.102615,30.187923,1048,2022-07-29,0
46.102684000000004,29.917875,1042,2022-03-26,0
46.10323,32.39716,0041,2022-09-03,0
46.103588,28.990816,1030,2022-04-01,0
46.103714,29.097599,0024,2022-03-17,0
46.104038,32.457825,0024,2022-07-31,0
46.10435,32.39311,0041,2022-09-03,0
46.1044,34.5386,0842,2022-08-09,0
46.104527,34.565517,0036,2022-08-10,0
46.104591,34.548302,1042,2022-08-09,0
46.104782,28.996843,1030,2022-04-01,0
46.104912,29.09704,2248,2022-03-16,0
46.104935,29.098688,0024,2022-03-17,0
46.105461,32.451984,0024,2022-07-31,0
46.105782,34.588524,1042,2022-08-09,0
46.10585,32.430332,1054,2022-07-26,0
46.105961,32.469311,1130,2022-03-18,0
46.105991,34.560608,0036,2022-08-10,0
46.106148,29.651379,0948,2022-02-25,0
46.1063,32.4508,1913,2022-07-30,0
46.106449,34.594135,1042,2022-08-09,0
46.106644,32.433384,1148,2022-07-26,0
46.1067,34.523,1015,2022-08-09,0
46.106766,32.466667,1136,2022-03-18,0
46.106827,32.364082,1030,2022-07-30,1
46.106926,33.45636,1148,2022-07-26,0
46.107086,33.459267,1148,2022-07-26,0
46.107166,34.56057,2300,2022-08-09,0
46.107395,29.099211,0024,2022-03-17,0
46.107475,32.454758,2242,2022-07-30,0
46.107555,32.447914,2242,2022-07-30,1
46.108219,32.459938,0024,2022-07-31,0
46.108322,32.431717,1148,2022-07-26,0
46.108345,32.439739,1148,2022-07-26,0
46.108601,32.454056,2242,2022-07-30,0
46.108631,32.351814,2242,2022-07-30,1
46.10928,34.587669,1042,2022-08-09,0
46.1093,30.3699,0848,2022-07-31,0
46.109539,32.442486,1030,2022-07-30,1
46.109608,30.371441,1012,2022-07-31,0
46.109848,29.661394,1124,2022-02-25,0
46.1103,29.7259,1113,2022-03-28,0
46.110371,32.447479,1030,2022-07-30,1
46.111374,32.547646,1024,2022-08-10,0
46.111443,32.344296,1012,2022-07-31,0
46.111534,29.648199,0948,2022-02-25,0
46.111568,34.546562,1042,2022-08-09,0
46.111717,32.351784,1030,2022-07-30,1
46.112465,32.422531,1054,2022-07-26,1
46.112556,32.356789,1030,2022-07-30,1
46.112743,32.371361,1048,2022-07-29,1
46.113224,32.433372,1148,2022-07-26,0
46.113396,32.361794,1030,2022-07-30,1
46.1135,34.5418,0842,2022-08-09,0
46.113945,33.6422,1106,2022-07-04,0
46.1141,33.4292,1055,2022-03-23,0
46.1143,30.31707,0048,2022-09-24,0
46.114738,32.546383,1024,2022-08-10,0
46.114902,32.431759,1148,2022-07-26,0
46.114925,32.439766,1148,2022-07-26,0
46.114983,34.30798,1012,2022-07-31,0
46.1158,33.4424,1055,2022-03-23,0
46.11669,33.82286,1009,2022-10-06,0
46.119869,34.534424,0036,2022-08-10,0
46.120132,32.705307,1148,2022-03-28,0
46.12042,33.82122,1009,2022-10-06,0
46.120918,33.82774,1142,2022-08-30,0
46.120937,33.835751,1142,2022-08-30,0
46.1215,32.6916,1113,2022-03-28,0
46.122532,32.704609,1006,2022-05-31,0
46.122948,32.950493,1042,2022-03-26,0
46.122963,32.947826,1042,2022-03-26,0
46.1231,33.4267,1055,2022-03-23,0
46.1233,32.7097,1113,2022-03-28,0
46.12365,32.953007,1042,2022-03-26,0
46.12365,32.955666,1042,2022-03-26,0
46.123672,33.415398,1018,2022-08-29,0
46.123741,29.672035,2330,2022-03-19,0
46.1238,32.9822,0809,2022-03-24,0
46.1242,29.2864,1122,2022-07-14,0
46.124317,32.705746,1148,2022-03-28,0
46.12434,32.958187,1042,2022-03-26,0
46.124554,33.831699,0942,2022-08-31,0
46.124699,33.420864,1018,2022-08-29,0
46.124977,34.537682,0036,2022-08-10,0
46.125114,33.409203,1000,2022-08-30,0
46.125313,29.128405,1048,2022-03-31,0
46.125622,33.413387,1142,2022-08-30,0
46.125816,32.991421,0942,2022-03-24,0
46.1262,33.3937,0817,2022-08-29,0
46.126221,33.818714,1000,2022-08-30,0
46.126324,32.946899,1042,2022-03-26,0
46.126434,29.291225,0942,2022-07-14,0
46.12656,32.556206,0006,2022-08-25,0
46.126816,33.477634,1030,2022-07-30,0
46.1269,33.4708,1118,2022-07-30,0
46.126957,32.987816,1124,2022-03-29,0
46.126995,32.986256,1124,2022-03-29,0
46.127079,29.287943,1118,2022-07-14,0
46.127087,33.414082,1018,2022-08-29,0
46.127445,32.480949,1000,2022-08-30,0
46.1275,32.4701,1028,2022-08-30,0
46.127533,29.293356,1118,2022-07-14,0
46.12767,32.519161,1048,2022-07-29,0
46.127674,32.995136,1118,2022-03-24,0
46.1279,32.4321,0848,2022-07-31,1
46.1279,33.3766,0817,2022-08-29,0
46.128086,33.482887,1018,2022-08-13,0
46.1283,32.482857,1000,2022-08-30,0
