date,ave_cloud_cover
2015-12-31,0.6023496360618057
2016-01-01,0.7260886221427659
2016-01-02,0.8115183246073299
2016-01-03,0.739752266632614
2016-01-04,0.8088366747541821
2016-01-05,0.8645128336100115
2016-01-06,0.8756225258587664
2016-01-07,0.9959136764142511
2016-01-08,0.9103562763376325
2016-01-09,0.7371983143915208
2016-01-10,0.8869876133316307
2016-01-11,0.8583833482313881
2016-01-12,0.9749712680372877
2016-01-13,0.6807559698633635
2016-01-14,0.7615885582939599
2016-01-15,0.6245690205593155
2016-01-16,0.943813050695952
2016-01-17,0.9997446047758907
2016-01-18,0.9905503767079555
2016-01-19,0.8119014174434938
2016-01-20,0.6850976886732218
2016-01-21,0.7804878048780488
2016-01-22,0.6850976886732218
2016-01-23,0.5531860554207636
2016-01-24,0.5268803473375048
2016-01-25,0.6275060656365726
2016-01-26,0.8436981228451028
2016-01-27,0.9941259098454859
2016-01-28,0.9662878304175712
2016-01-29,0.7190652534797599
2016-01-30,0.49214659685863876
2016-01-31,0.9742050823649597
2016-02-01,0.9067807432001022
2016-02-02,0.8431873323968841
2016-02-03,0.9375558677052739
2016-02-04,0.9871025411824799
2016-02-05,0.9291278253096668
2016-02-06,0.7569914442599923
2016-02-07,0.3497637594176989
2016-02-08,0.5047886604520495
2016-02-09,0.7732090409909335
2016-02-10,0.8004086323585748
2016-02-11,0.9341080321797982
2016-02-12,0.6116715617417954
2016-02-13,0.9840377984931682
2016-02-14,0.756736049035883
2016-02-15,0.6886732218107522
2016-02-16,0.6997829140595071
2016-02-17,0.5256033712169582
2016-02-18,0.2907674626484485
2016-02-19,NA
2016-02-20,NA
2016-02-21,NA
2016-02-22,NA
2016-02-23,NA
2016-02-24,NA
2016-02-25,NA
2016-02-26,NA
2016-02-27,NA
2016-02-28,0.8923509130379262
2016-02-29,0.9613076235474397
2016-03-01,0.9858255650619333
2016-03-02,0.8964372366236751
2016-03-03,0.9343634274039075
2016-03-04,0.9911888647682289
2016-03-05,0.9287447324735028
2016-03-06,0.900523560209424
2016-03-07,0.7595453965010854
2016-03-08,0.7462648448474013
2016-03-09,0.5451411058613204
2016-03-10,0.6799897841910356
2016-03-11,0.9134210190269442
2016-03-12,0.883922870642319
2016-03-13,0.9221044566466607
2016-03-14,0.8950325628910739
2016-03-15,0.8067935129613076
2016-03-16,0.22219384497509898
2016-03-17,0.8245434810369046
2016-03-18,0.8710254118247989
2016-03-19,0.9038436981228452
2016-03-20,0.7803601072659941
2016-03-21,0.9093346954411953
2016-03-22,0.8268420380538883
2016-03-23,0.8877537990039587
2016-03-24,0.9547950453326522
2016-03-25,0.8554463031541311
2016-03-26,0.7355382454348104
2016-03-27,0.5954539650108543
2016-03-28,0.6298046226535564
2016-03-29,0.45166645383731324
2016-03-30,0.6577703996935257
2016-03-31,0.7719320648703869
2016-04-01,0.7217469033329077
2016-04-02,0.7712935768101137
2016-04-03,0.23381432767207252
2016-04-04,0.36674754182096797
2016-04-05,0.16038820074064614
2016-04-06,0.22525858766441068
2016-04-07,0.23215425871536202
2016-04-08,0.39662878304175714
2016-04-09,0.6628783041757119
2016-04-10,0.46034989145702976
2016-04-11,0.6137147235346699
2016-04-12,0.6069467500957733
2016-04-13,0.6206103945856213
2016-04-14,0.5530583578087089
2016-04-15,0.8932447963223088
2016-04-16,0.3998212233431235
2016-04-17,0.32856595581662623
2016-04-18,0.3936917379645001
2016-04-19,0.8147107649086962
2016-04-20,0.9071638360362662
2016-04-21,0.7804878048780488
2016-04-22,0.4655854935512706
2016-04-23,0.4267654194866556
2016-04-24,0.7008044949559443
2016-04-25,0.8246711786489592
2016-04-26,0.9516026050312859
2016-04-27,0.6299323202656111
2016-04-28,0.47439662878304173
2016-04-29,0.327544374920189
2016-04-30,0.6432128719192951
2016-05-01,0.5534414506448729
2016-05-02,0.4630315413101775
2016-05-03,0.549355127059124
2016-05-04,0.7073170731707317
2016-05-05,0.6585365853658537
2016-05-06,0.665432256416805
2016-05-07,0.8493168177755076
2016-05-08,0.6458945217724429
2016-05-09,0.493168177755076
2016-05-10,0.390754692887243
2016-05-11,0.6756480653811774
2016-05-12,0.7552036776912272
2016-05-13,0.7622270463542332
2016-05-14,0.7756352956199719
2016-05-15,0.7867449878687268
2016-05-16,0.7429447069339803
2016-05-17,0.8448474013535947
2016-05-18,0.767845741284638
2016-05-19,0.8514876771804367
2016-05-20,0.5860043417188099
2016-05-21,0.5346699016728387
2016-05-22,0.4139956582811901
2016-05-23,0.5789809730558039
2016-05-24,0.5879198058996297
2016-05-25,0.7488187970884944
2016-05-26,0.7161282084025029
2016-05-27,0.7237900651257821
2016-05-28,0.6655599540288597
2016-05-29,0.7208530200485251
2016-05-30,0.7527774230621888
2016-05-31,0.8036010726599413
2016-06-01,0.6964627761460861
2016-06-02,0.8122845102796578
2016-06-03,0.7502234708210956
2016-06-04,0.5746392542459456
2016-06-05,0.3203933086451283
2016-06-06,0.6176733495083642
2016-06-07,0.7492018899246584
2016-06-08,0.6999106116715618
2016-06-09,0.5756608351423829
2016-06-10,0.6534286808836675
2016-06-11,0.7903205210062572
2016-06-12,0.78189247861065
2016-06-13,0.847656748818797
2016-06-14,0.760439279785468
2016-06-15,0.9007789554335334
2016-06-16,0.6441067552036777
2016-06-17,0.1836291661345933
2016-06-18,0.2103179670540161
2016-06-19,0.39739496871408503
2016-06-20,0.2679095900906653
2016-06-21,0.27059123994381307
2016-06-22,0.23917762737836804
2016-06-23,0.2754437492018899
2016-06-24,0.4397905759162304
2016-06-25,0.44272762099348745
2016-06-26,0.13446558549355128
2016-06-27,0.39445792363682797
2016-06-28,0.6355510151960159
2016-06-29,0.8291405950708721
2016-06-30,0.6571319116332525
2016-07-01,0.500574639254246
2016-07-02,0.3140084280423956
2016-07-03,0.37428170093219254
2016-07-04,0.567488187970885
2016-07-05,0.2875750223470821
2016-07-06,0.4985314774613715
2016-07-07,0.7365598263312476
2016-07-08,0.6631336993998213
2016-07-09,0.6086068190524837
2016-07-10,0.8005363299706295
2016-07-11,0.3325245817903205
2016-07-12,0.1368918401225897
2016-07-13,0.020048525092580767
2016-07-14,0.08376963350785341
2016-07-15,0.14391520878559572
2016-07-16,0.15196015834503895
2016-07-17,0.14697995147490742
2016-07-18,0.4745243263950964
2016-07-19,0.8514876771804367
2016-07-20,0.788532754437492
2016-07-21,0.6607074447707828
2016-07-22,0.7825309666709233
2016-07-23,0.598518707700166
2016-07-24,0.6223981611543864
2016-07-25,0.47669518580002557
2016-07-26,0.22679095900906654
2016-07-27,0.21529817392414763
2016-07-28,0.12348359085685098
2016-07-29,0.24913804111863108
2016-07-30,0.34899757374537094
2016-07-31,0.23509130379261908
2016-08-01,0.07406461499169965
2016-08-02,0.3879453454220406
2016-08-03,0.6255906014557527
2016-08-04,0.21044566466607073
2016-08-05,0.0460988379517303
2016-08-06,0.0849189120163453
2016-08-07,0.3077512450517175
2016-08-08,0.05976248244157834
2016-08-09,0.11365087472864258
2016-08-10,0.09590090665304558
2016-08-11,0.3832205337760184
2016-08-12,0.7014429830162175
2016-08-13,0.7857234069722896
2016-08-14,0.753799003958626
2016-08-15,0.5632741667730814
2016-08-16,0.6248244157834248
2016-08-17,0.38615757885327545
2016-08-18,0.43059634784829526
2016-08-19,0.35014685225386283
2016-08-20,0.10011492785084919
2016-08-21,0.12246200996041375
2016-08-22,0.4517941514493679
2016-08-23,0.43136253352062315
2016-08-24,0.6567488187970885
2016-08-25,0.6009449623292045
2016-08-26,0.3761971651130124
2016-08-27,0.16766696462776146
2016-08-28,0.02119780360107266
2016-08-29,0.057719320648703866
2016-08-30,0.3685353083897331
2016-08-31,0.5982633124760567
2016-09-01,0.24415783424849954
2016-09-02,0.2049546673477206
2016-09-03,0.27620993487421786
2016-09-04,0.27403907546928874
2016-09-05,0.30519729281062447
2016-09-06,0.23777295364576684
2016-09-07,0.12974077384752905
2016-09-08,0.087983654705657
2016-09-09,0.2929383220533776
2016-09-10,0.15694036521517046
2016-09-11,0.07866172902566722
2016-09-12,0.08568509768867322
2016-09-13,0.03460605286681139
2016-09-14,0.2117226407866173
2016-09-15,0.3848806027327289
2016-09-16,0.047375814072276846
2016-09-17,0.3432511812029115
2016-09-18,0.810369046098838
2016-09-19,0.6688800919422807
2016-09-20,0.9403652151704763
2016-09-21,0.8781764780998595
2016-09-22,0.7872557783169455
2016-09-23,0.7931298684714596
2016-09-24,0.6241859277231516
2016-09-25,0.7960669135487166
2016-09-26,0.8539139318094752
2016-09-27,0.7760183884561359
2016-09-28,0.637338781764781
2016-09-29,0.9720342229600306
2016-09-30,0.3533392925552292
2016-10-01,0.422168305452688
2016-10-02,0.2682926829268293
2016-10-03,0.38679606691354873
2016-10-04,0.7288979696079684
2016-10-05,0.9593921593666198
2016-10-06,0.6217596730941132
2016-10-07,0.7601838845613587
2016-10-08,0.8678329715234325
2016-10-09,0.7954284254884434
2016-10-10,0.6867577576299323
2016-10-11,0.8785595709360235
2016-10-12,0.9833993104328949
2016-10-13,0.919039713957349
2016-10-14,0.4837185544630315
2016-10-15,0.85212616524071
2016-10-16,0.8457412846379773
2016-10-17,0.2119780360107266
2016-10-18,0.46098837951730304
2016-10-19,0.6077129357681011
2016-10-20,0.7297918528923509
2016-10-21,0.9657770399693526
2016-10-22,0.6360618056442344
2016-10-23,0.9533903716000511
2016-10-24,0.7955561231004981
2016-10-25,0.46175456518963093
2016-10-26,0.6659430468650236
2016-10-27,0.8341208019410037
2016-10-28,0.3995658281190142
2016-10-29,0.8834120801941003
2016-10-30,0.919422806793513
2016-10-31,0.939726727110203
2016-11-01,0.9457285148767718
2016-11-02,0.8812412207891712
2016-11-03,0.8541693270335845
2016-11-04,0.6736049035883029
2016-11-05,0.4678840505682544
2016-11-06,0.9426637721874601
2016-11-07,0.8122845102796578
2016-11-08,0.9591367641425106
2016-11-09,0.9435576554718427
2016-11-10,0.9540288596603244
2016-11-11,0.7287702719959137
2016-11-12,0.5363299706295492
2016-11-13,0.983016217596731
2016-11-14,0.9848039841654961
2016-11-15,0.8966926318477845
2016-11-16,0.9706295492274295
2016-11-17,0.9080577193206487
2016-11-18,0.7771676669646278
2016-11-19,0.7714212744221683
2016-11-20,0.694291916741157
2016-11-21,0.68394841016473
2016-11-22,0.6775635295619972
2016-11-23,0.555612310049802
2016-11-24,0.7809985953262674
2016-11-25,0.9555612310049802
2016-11-26,0.8640020431617929
2016-11-27,0.9779083131145447
2016-11-28,0.7997701442983016
2016-11-29,0.6884178265866429
2016-11-30,0.7446047758906909
2016-12-01,0.9510918145830674
2016-12-02,0.9633507853403142
2016-12-03,0.894266377218746
2016-12-04,0.6636444898480398
2016-12-05,0.5193461882262802
2016-12-06,0.8181586004341719
2016-12-07,0.5018516153747925
2016-12-08,0.9060145575277743
2016-12-09,0.9708849444515387
2016-12-10,0.9882518196909718
2016-12-11,0.8499553058357808
2016-12-12,0.9439407483080067
2016-12-13,0.7074447707827863
2016-12-14,0.8218618311837569
2016-12-15,0.9938705146213765
2016-12-16,0.6313369939982122
2016-12-17,0.8239049929766313
2016-12-18,0.9232537351551526
2016-12-19,0.8899246584088878
2016-12-20,0.9753543608734516
2016-12-21,0.8122845102796578
2016-12-22,0.7015706806282722
2016-12-23,0.6950581024134849
2016-12-24,0.9565828119014175
2016-12-25,0.9687140850466096
2016-12-26,0.767845741284638
2016-12-27,0.827352828502107
2016-12-28,0.8774102924275317
2016-12-29,0.9444515387562252
2016-12-30,0.8016856084791214
2016-12-31,0.7549482824671179
2017-01-01,0.8092197675903461
2017-01-02,0.5757885327544375
2017-01-03,0.8230111096922488
2017-01-04,0.7523943302260248
2017-01-05,0.8922232154258716
2017-01-06,0.9583705784701826
2017-01-07,0.9332141488954157
2017-01-08,0.8458689822500319
2017-01-09,0.9159749712680373
2017-01-10,0.7718043672583322
2017-01-11,0.9278508491891202
2017-01-12,0.9403652151704763
2017-01-13,0.7835525475673605
2017-01-14,0.9849316817775507
2017-01-15,0.7825309666709233
2017-01-16,0.644745243263951
2017-01-17,0.7932575660835143
2017-01-18,0.7928744732473503
2017-01-19,0.7133188609373005
2017-01-20,0.39650108542970247
2017-01-21,0.9656493423572979
2017-01-22,0.6497254501340824
2017-01-23,0.5685097688673222
2017-01-24,0.8397394968714085
2017-01-25,0.9366619844208913
2017-01-26,0.6856084791214404
2017-01-27,0.8319499425360746
2017-01-28,0.796322308772826
2017-01-29,0.6464053122206614
2017-01-30,0.6244413229472608
2017-01-31,0.7394968714085046
2017-02-01,0.7313242242370067
2017-02-02,0.8387179159749713
2017-02-03,0.9439407483080067
2017-02-04,0.9561997190652535
2017-02-05,0.9592644617545651
2017-02-06,0.9740773847529052
2017-02-07,0.9688417826586643
2017-02-08,0.7424339164857617
2017-02-09,0.7098710254118248
2017-02-10,0.4123355893244796
2017-02-11,0.792235985187077
2017-02-12,0.7288979696079684
2017-02-13,0.8445920061294854
2017-02-14,0.6498531477461371
2017-02-15,0.6672200229855701
2017-02-16,0.45754054399182736
2017-02-17,0.6515132167028477
2017-02-18,0.9662878304175712
2017-02-19,0.6930149406206104
2017-02-20,0.6424466862469672
2017-02-21,0.9639892734005874
2017-02-22,0.8361639637338781
2017-02-23,0.8943940748308007
2017-02-24,0.841016472991955
2017-02-25,0.8333546162686758
2017-02-26,0.8813689184012259
2017-02-27,0.8141999744604775
2017-02-28,0.6448729408760057
2017-03-01,0.528285021070106
2017-03-02,0.605158983527008
2017-03-03,0.7738475290512068
2017-03-04,0.38641297407738473
2017-03-05,0.7414123355893245
2017-03-06,0.7771676669646278
2017-03-07,0.6221427659302771
2017-03-08,0.5199846762865534
2017-03-09,0.3396756480653812
2017-03-10,0.5722129996169072
2017-03-11,0.7326012003575533
2017-03-12,0.897203422296003
2017-03-13,0.6526624952113396
2017-03-14,0.6766696462776146
2017-03-15,0.5964755459072916
2017-03-16,0.9447069339803346
2017-03-17,0.8587664410675521
2017-03-18,0.9366619844208913
2017-03-19,0.9809730558038565
2017-03-20,0.9517303026433406
2017-03-21,0.7439662878304175
2017-03-22,0.211084152726344
2017-03-23,0.4635423317583961
2017-03-24,0.7134465585493551
2017-03-25,0.6502362405823011
2017-03-26,0.943813050695952
2017-03-27,0.6977397522666327
2017-03-28,0.21542587153620227
2017-03-29,0.1273145192184906
2017-03-30,0.6283999489209552
2017-03-31,0.21006257182990679
2017-04-01,0.5826842038053889
2017-04-02,0.014429830162175966
2017-04-03,0.018005363299706294
2017-04-04,0.19269569659047375
2017-04-05,0.6188226280168561
2017-04-06,0.7915974971268037
2017-04-07,0.7847018260758524
2017-04-08,0.9378112629293832
2017-04-09,0.6562380283488699
2017-04-10,0.41054782275571444
2017-04-11,0.43902439024390244
2017-04-12,0.4871663899885072
2017-04-13,0.588175201123739
2017-04-14,0.847656748818797
2017-04-15,0.6138424211467246
2017-04-16,0.7692504150172392
2017-04-17,0.6997829140595071
2017-04-18,0.7954284254884434
2017-04-19,0.6533009832716128
2017-04-20,0.8760056186949304
2017-04-21,0.6498531477461371
2017-04-22,0.67654194866556
2017-04-23,0.9328310560592517
2017-04-24,NA
2017-04-25,0.5037670795556123
2017-04-26,0.264334056953135
2017-04-27,0.2962584599667986
2017-04-28,0.27288979696079685
2017-04-29,0.3255012131273145
2017-04-30,0.39509641169710125
2017-05-01,0.4358319499425361
2017-05-02,0.16485761716255906
2017-05-03,0.05695313497637594
2017-05-04,0.12642063593410804
2017-05-05,0.18171370195377345
2017-05-06,0.0685736176733495
2017-05-07,0.26101391903971394
2017-05-08,0.7937683565317328
2017-05-09,0.8222449240199208
2017-05-10,0.7560975609756098
2017-05-11,0.5266249521133954
2017-05-12,0.6718171370195377
2017-05-13,0.82441578342485
2017-05-14,0.9173796450006385
2017-05-15,0.4986591750734261
2017-05-16,0.5482058485506321
2017-05-17,0.2108287575022347
2017-05-18,0.30685736176733497
2017-05-19,0.439918273528285
2017-05-20,0.6555995402885966
2017-05-21,0.8001532371344656
2017-05-22,0.47809985953262674
2017-05-23,0.21912910228578725
2017-05-24,0.4183373770910484
2017-05-25,0.5189630953901162
2017-05-26,0.7600561869493041
2017-05-27,0.8117737198314392
2017-05-28,0.3975226663261397
2017-05-29,0.43008555740007665
2017-05-30,0.38896692631847785
