LATITUDE,LONGITUDE,date,ACQ_TIME,in_ukraine_held_area
48.1405,30.8726,2022-07-30,1914,1
48.1405,37.7252,2022-03-25,0852,1
48.140518,23.359533,2022-03-12,1148,1
48.140625,32.823296,2022-03-19,0936,1
48.140629,38.091389,2022-03-24,0942,0
48.140656,31.593193,2022-03-25,0924,1
48.140709,30.030872,2022-03-26,1042,1
48.1408,37.5917,2022-07-06,0854,1
48.140839,37.765839,2022-08-25,0006,1
48.1409,23.1657,2022-03-30,1102,1
48.1409,39.8177,2022-07-19,1001,0
48.14093,23.126394,2022-07-16,1042,1
48.140942,23.780933,2022-03-23,1142,1
48.141003,23.423836,2022-03-09,1100,1
48.141018,39.378269,2022-04-07,1018,0
48.141071,23.359888,2022-03-12,0018,1
48.141205,36.737282,2022-08-15,0942,1
48.141216,23.393032,2022-03-18,1136,1
48.1413,26.18766,2023-03-22,1208,1
48.141335,25.548918,2022-03-28,1006,1
48.141438,37.989231,2022-07-06,1030,0
48.1415,23.4231,2022-03-09,1045,1
48.141602,37.956951,2022-07-06,1030,0
48.141659,36.55019,2022-08-27,0918,1
48.14178,38.66383,2023-03-22,937,0
48.141808,23.354532,2022-03-12,0018,1
48.14198,39.7027,2022-10-06,1009,0
48.142094,37.636848,2022-08-29,2230,1
48.142136,36.826473,2022-08-30,1000,1
48.14219,38.66572,2023-03-22,937,0
48.1422,23.3612,2022-03-11,1210,1
48.14234,37.76437,2023-03-14,1119,1
48.142376,34.830082,2022-03-23,1142,1
48.14249,26.18995,2023-03-22,1119,1
48.1425,37.7583,2022-08-24,1907,1
48.142555,36.742893,2022-08-15,0942,1
48.14266,38.16993,2023-03-04,1017,0
48.142662,35.769226,2022-08-11,1054,1
48.1427,37.7002,2022-08-28,1041,1
48.142735,36.749195,2022-08-11,1054,1
48.14278,37.590775,2022-07-06,0848,1
48.142803,23.449543,2022-08-11,1054,1
48.143,33.6012,2022-03-19,1120,1
48.143005,31.599953,2022-03-25,0924,1
48.14302,29.43107,2023-03-10,1144,1
48.14307,38.6692,2023-03-22,937,0
48.1432,39.19402,2023-03-23,1009,0
48.143208,36.756123,2022-08-11,1054,1
48.143246,36.832272,2022-08-30,1000,1
48.143253,37.750256,2022-06-30,2300,1
48.14331,26.18755,2023-03-22,1208,1
48.143368,37.54538,2022-08-25,1136,1
48.14341,23.417379,2022-03-09,1100,1
48.143459,37.783676,2022-03-20,1054,0
48.143463,23.361589,2022-03-29,1130,1
48.143478,37.74585,2022-06-22,0006,1
48.143646,25.55089,2022-03-26,1042,1
48.143795,23.359488,2022-03-29,1130,1
48.144,39.1991,2023-03-23,1009,0
48.144028,22.640665,2022-03-12,1148,1
48.144028,22.980927,2022-08-20,1130,1
48.1442,37.4171,2022-07-30,1914,1
48.14433,29.43332,2023-03-10,1144,1
48.144333,37.760036,2022-08-24,2224,1
48.14435,39.19276,2023-03-23,1100,0
48.144398,23.163557,2022-03-30,1106,1
48.1444,37.7715,2022-08-24,1907,1
48.14455,39.19724,2023-03-23,1100,0
48.144573,33.863602,2022-03-26,1042,1
48.14468,31.758642,2022-03-17,1012,1
48.144981,37.744076,2022-08-11,0918,1
48.145,30.7515,2022-03-12,0923,1
48.145,33.612797,2022-03-16,1030,1
48.145081,33.609974,2022-03-19,1112,1
48.1453,23.3161,2022-03-11,1210,1
48.1453,30.8651,2022-07-30,1914,1
48.145302,31.759409,2022-03-17,1012,1
48.1455,23.4286,2022-03-09,1045,1
48.145672,37.754234,2022-07-01,0036,1
48.145763,33.617924,2022-03-16,1030,1
48.146,38.2975,2022-08-17,0752,0
48.146275,25.545944,2022-03-28,1006,1
48.1463,37.5976,2022-06-28,0947,1
48.146336,23.357021,2022-03-11,1206,1
48.1465,25.5542,2022-03-26,0935,1
48.1465,31.2122,2022-07-18,1057,1
48.146511,23.362255,2022-03-11,1206,1
48.146633,23.461866,2022-04-15,1106,1
48.146652,37.693336,2022-08-28,1036,1
48.146667,36.176731,2022-07-24,1136,1
48.14676,37.73322,2023-05-17,2242,1
48.1468,36.81707,2023-03-23,1009,1
48.146854,23.157303,2022-03-30,1106,1
48.147,23.352,2022-03-11,1210,1
48.147049,37.34082,2022-03-28,1006,1
48.147148,36.176094,2022-07-24,1136,1
48.147152,37.843063,2022-04-02,0024,0
48.14719,23.148432,2022-07-26,1148,1
48.147343,37.70039,2022-08-28,1036,1
48.1474,23.1501,2022-08-06,1124,1
48.147659,23.162409,2022-03-30,1106,1
48.147728,26.154917,2022-04-14,2342,1
48.1478,23.3639,2022-03-25,1044,1
48.147842,29.701487,2022-07-24,0954,1
48.1479,38.2757,2022-08-17,0752,0
48.14801,37.960033,2022-07-13,1000,0
48.14806,33.00071,2023-06-08,926,1
48.14814,39.00283,2023-03-06,1117,0
48.14816,37.75765,2023-03-14,1119,1
48.148239,37.783188,2022-03-20,1054,0
48.14827,33.09488,2023-03-10,1004,1
48.1483,37.7873,2022-03-20,0833,0
48.148384,37.739437,2022-05-17,2324,1
48.1484,37.5268,2022-07-27,0912,1
48.148434,37.838707,2022-04-02,0024,0
48.148621,37.939999,2022-07-16,1042,0
48.148823,37.944496,2022-07-16,0900,0
48.14901,37.74414,2023-01-23,2320,1
48.149036,37.772953,2022-03-19,1112,1
48.149067,37.744812,2022-05-27,2336,1
48.149128,23.384096,2022-03-26,1042,1
48.1492,36.7547,2022-08-28,1041,1
48.149311,37.941391,2022-07-16,0900,0
48.14932,32.99858,2023-06-07,1034,1
48.149551,23.182144,2022-03-24,1124,1
48.149563,37.689404,2022-08-27,0918,1
48.149715,37.731575,2022-07-06,1030,1
48.149799,22.854528,2022-03-27,1024,1
48.14983,29.97003,2022-09-01,1106,1
48.149857,32.627266,2022-03-16,1030,1
48.149899,23.460739,2022-04-15,1106,1
48.1499,23.1647,2022-03-30,0910,1
48.14991,23.160376,2022-03-22,1200,1
48.149918,37.739693,2022-05-27,2336,1
48.149986,37.713291,2022-07-09,0936,1
48.150055,37.268513,2022-03-23,1000,1
48.1502,38.7159,2022-09-07,1115,0
48.150249,38.307655,2022-08-17,0906,0
48.150288,37.725574,2022-07-14,2336,1
48.150414,37.922531,2022-05-09,1018,0
48.15046,39.00026,2023-03-06,1117,0
48.15048,30.46902,2022-10-31,1041,1
48.1505,37.9033,2022-03-26,0948,0
48.15053,29.97636,2022-09-01,1106,1
48.150616,36.753639,2022-08-28,1036,1
48.150623,34.490078,2022-04-28,1024,1
48.150928,29.91308,2022-08-06,1142,1
48.15096,35.00018,2022-11-15,0111,1
48.1511,29.831,2022-07-18,1057,1
48.151226,37.450397,2022-03-28,2218,1
48.151291,37.769711,2022-03-19,1112,1
48.15134,38.380455,2022-04-11,1042,0
48.15136,37.947544,2022-07-16,0900,0
48.15144,37.255463,2022-08-07,1118,1
48.1515,37.5635,2022-07-30,0804,1
48.15173,37.740463,2022-05-17,2324,1
48.15184,23.356571,2022-03-11,1206,1
48.151897,39.706795,2022-04-03,0954,0
48.152012,23.361725,2022-03-11,1206,1
48.15202,38.89174,2023-04-16,2225,0
48.152073,26.124435,2022-03-22,1200,1
48.15208,33.00009,2023-06-08,1106,1
48.15208,38.88442,2023-04-16,2225,0
48.152332,37.537201,2022-07-31,2224,1
48.152392999999996,37.261383,2022-03-23,1000,1
48.1524,37.5867,2022-06-28,0947,1
48.152401,37.781929,2022-03-19,0936,1
48.152447,37.712276,2022-06-10,1018,1
48.15247,37.72391,2023-05-17,2242,1
48.152554,25.784298,2022-03-29,1130,1
48.152576,37.98753,2022-07-05,2306,0
48.15266,37.71899,2023-05-17,2242,1
48.15267,38.89188,2023-04-16,2314,0
48.152756,22.991222,2022-03-22,1018,1
48.15276,37.72646,2023-05-17,2331,1
48.152782,31.666641,2022-07-31,1154,1
48.152798,37.459629,2022-03-29,0000,1
48.1529,37.2366,2022-05-08,1103,1
48.152912,37.54591,2022-08-01,0006,1
48.152988,37.992825,2022-07-06,1030,0
48.153122,32.626122,2022-03-16,1030,1
48.1532,37.5465,2022-07-30,0804,1
48.153381,26.233355,2022-02-25,1130,1
48.153419,38.946156,2022-06-16,2218,0
48.153481,37.98819,2022-08-23,1030,0
48.15354,37.72137,2023-05-17,2331,1
48.15356,37.85575,2023-05-12,1021,0
48.153671,37.999039,2022-07-06,1030,0
48.15369,37.950424,2022-07-16,1042,0
48.1537,35.2265,2022-07-29,0900,1
48.153786,36.961147,2022-08-08,1100,1
48.1539,35.2323,2022-07-29,0900,1
48.153908,38.29335,2022-03-26,1042,0
48.154,23.3843,2022-03-25,1030,1
48.15407,30.93659,2023-03-05,1034,1
48.154102,39.00415,2022-05-08,1036,0
48.154114,37.888268,2022-08-29,1018,0
48.154263,37.54026,2022-08-01,0006,1
48.154293,37.290024,2022-03-26,1042,1
48.154613,23.615795,2022-05-01,1106,1
48.154819,31.171204,2022-03-15,1048,1
48.154827,37.769558,2022-05-06,2330,1
48.1551,22.6341,2022-03-24,0947,1
48.15517,33.2817,2023-03-21,1045,1
48.155331,38.449249,2022-04-03,0954,0
48.155354,37.613636,2022-08-07,0942,1
48.155369,36.960007,2022-08-08,1100,1
48.155575,23.371592,2022-03-25,1100,1
48.15559,39.09156,2023-03-22,1026,0
48.155609,37.771351,2022-08-24,1012,1
48.1557,23.3736,2022-03-25,0852,1
48.155876,26.243149,2022-03-18,1136,1
48.155937,38.947895,2022-06-16,2218,0
48.1561,37.9266,2022-03-26,0756,0
48.156105,23.161299,2022-08-06,1142,1
48.15613,25.72896,2023-03-08,2343,1
48.156166,37.256233,2022-08-07,1118,1
48.156231,39.710861,2022-04-03,0954,0
48.1564,38.9364,2022-06-16,1851,0
48.156467,23.376841,2022-03-25,1100,1
48.156559,37.779678,2022-03-19,0936,1
48.156574,37.461552,2022-03-29,0000,1
48.156593,25.661968,2022-04-08,0012,1
48.156605,37.991894,2022-07-06,1030,0
48.1567,36.9465,2022-08-08,0758,1
48.156734,37.724766,2022-04-07,1018,0
48.156807,29.550171,2022-03-24,1118,1
48.15694,28.519415,2022-07-24,0006,1
48.156971,23.460482,2022-06-30,1042,1
48.157017,30.864649,2022-08-09,1042,1
48.157043,37.926174,2022-03-26,1042,0
48.157108,37.987255,2022-08-23,1030,0
48.1572,37.7906,2022-03-20,0833,0
48.1573,37.9313,2022-03-26,0948,0
48.157349,38.952965,2022-06-17,0000,0
48.1575,23.3412,2022-03-24,1139,1
48.157513,31.164753,2022-03-15,1048,1
48.15752,37.931675,2022-03-26,1042,0
48.15772,39.31785,2023-05-16,1047,0
48.157745,38.432899,2022-03-30,0930,0
48.157768,30.869801,2022-08-09,1042,1
48.157806,37.993542,2022-08-23,1030,0
48.157814,36.957726,2022-08-07,2336,1
48.157841,23.291117,2022-04-15,1106,1
48.157845,37.949806,2022-07-16,1042,0
48.157856,37.458679,2022-03-28,2218,1
48.158218,31.170256,2022-03-15,1048,1
48.158302,37.28915,2022-03-26,1042,1
48.158356,35.265884,2022-07-29,0906,1
48.158401,39.794472,2022-07-21,2306,0
48.158501,39.793083,2022-07-21,2306,0
48.15855,30.505434,2022-03-19,1112,1
48.158627,38.947582,2022-06-17,0000,0
48.158638,29.880726,2022-07-20,1106,1
48.158665,37.797123,2022-03-20,1054,0
48.158699,36.960491,2022-08-08,1100,1
48.1587,22.6863,2022-07-28,1132,1
48.158802,37.070995,2022-08-23,1030,1
48.158813,35.768772,2022-03-23,1142,1
48.158836,37.614822,2022-08-07,0942,1
48.158871,23.370378,2022-03-25,1100,1
48.1589,37.6278,2022-06-11,0901,1
48.1591,30.8695,2022-08-09,0841,1
48.1591,38.9518,2022-06-16,1851,0
48.159107,39.788177,2022-07-21,2306,0
48.1592,23.3561,2022-03-24,1139,1
48.1592,26.2751,2022-04-06,0916,1
48.159233,39.786793,2022-07-21,2306,0
48.159245,36.965618,2022-08-08,2318,1
48.1595,39.15969,2023-04-05,1015,0
48.159534,36.224426,2022-08-17,0906,1
48.15958,30.61294,2022-09-29,0054,1
48.159664,38.946571,2022-06-16,2218,0
48.159676,37.601498,2022-07-08,0954,1
48.159771,37.644863,2022-04-01,1030,1
48.1598,25.6576,2022-04-21,0833,1
48.1598,37.6335,2022-06-11,0901,1
48.1599,37.9455,2022-03-23,0904,0
48.159912,30.616419,2022-08-30,0012,1
48.16,37.9288,2022-03-24,1000,0
48.160034,39.418812,2022-04-18,1012,0
48.1601,35.2518,2022-07-29,0900,1
48.160236,25.876707,2022-03-23,1142,1
48.160286,36.959335,2022-08-08,1100,1
48.1603,35.2576,2022-07-29,0900,1
48.160301,23.284874,2022-04-15,1106,1
48.160332,37.993797,2022-08-23,0848,0
48.160397,37.827393,2022-03-20,1054,0
48.16045,23.350557,2022-03-24,1124,1
48.16045,30.61359,2022-10-07,0003,1
48.16047,39.45004,2023-03-14,1021,0
48.1605,30.61673,2022-10-18,2337,1
48.160526,37.834885,2022-05-09,1018,0
48.1606,30.6119,2022-03-12,1115,1
48.16064,30.6125,2022-10-16,0037,1
48.160702,37.919876,2022-03-26,1042,0
48.16087,37.475506,2022-08-22,2306,1
48.160912,37.607651,2022-07-08,0954,1
48.160973,37.531082,2022-08-01,0006,1
48.161064,36.958889,2022-08-07,2336,1
48.16108,30.32425,2023-06-11,22,1
48.161098,37.712009,2022-06-09,2248,1
48.161106,23.289976,2022-04-15,1106,1
48.161144,23.356075,2022-03-24,1124,1
48.161186,37.925476,2022-03-26,1042,0
48.16124,23.88018,2022-09-14,0037,1
48.161343,37.76535,2022-03-21,1036,1
48.161503,30.616001,2022-02-26,2324,1
48.16151,35.212551,2022-07-29,0906,1
48.161564,37.468006,2022-08-22,2306,1
48.16158,39.75143,2023-03-24,1049,0
48.16161,30.61218,2022-09-14,0037,1
48.161663,37.930992,2022-03-26,1042,0
48.161762,29.872744,2022-07-20,1106,1
48.1618,30.6245,2022-05-02,0814,1
48.161846,22.681419000000002,2022-07-28,1106,1
48.161964,37.938282,2022-03-24,0942,0
48.162067,30.615749,2022-06-22,0006,1
48.162144,37.613773,2022-07-08,0954,1
48.16216,30.61604,2022-10-17,0016,1
48.162174,38.948196,2022-06-16,2218,0
48.162182,35.396061,2022-08-10,1024,1
48.16222,37.094276,2022-08-19,1006,1
48.162243,38.070065,2022-05-12,2318,0
48.1623,30.6119,2022-06-03,1922,1
48.1623,30.6187,2022-04-19,0845,1
48.162373,37.823383,2022-05-09,1018,0
48.162422,30.615477,2022-05-06,2330,1
48.162434,30.617149,2022-04-04,2330,1
48.16246,30.616415,2022-08-28,0048,1
48.162476,29.879871,2022-07-20,1106,1
48.1626,23.3673,2022-03-25,0852,1
48.162617,38.949654,2022-06-17,0000,0
48.162632,37.922894,2022-03-26,1042,0
48.16272,23.362074,2022-03-25,0118,1
48.162758,30.619164,2022-05-21,0006,1
48.1628,28.5064,2022-07-23,1114,1
48.1628,39.46386,2023-03-14,1021,0
48.162804,30.617105,2022-05-23,2312,1
48.162888,30.618536,2022-04-14,2342,1
48.1629,25.6919,2022-03-30,1102,1
48.16301,30.616835,2022-04-02,0024,1
48.163052,37.477608,2022-08-22,2306,1
48.163082,37.928436,2022-03-26,1042,0
48.1631,36.9393,2022-08-09,0841,1
48.163132,37.943417,2022-03-24,0942,0
48.163147,37.707275,2022-04-02,0024,1
48.163166,30.619041,2022-04-25,0942,1
48.163208,30.617962,2022-03-21,2248,1
48.163223,37.599983,2022-07-08,0954,1
48.163239,36.338951,2022-03-17,1012,1
48.163269,28.503891,2022-03-23,1142,1
48.163277,37.660923,2022-03-31,1048,1
48.163345,35.767384,2022-03-23,1142,1
48.163368,37.619884,2022-07-08,0954,1
48.16339,30.62018,2022-10-12,0956,1
48.163429,37.796379,2022-03-20,1054,0
48.163467,28.50845,2022-03-23,1142,1
48.1635,30.614,2022-05-14,0838,1
48.1635,30.9261,2022-03-16,0858,1
48.163532,30.611853,2022-06-11,2354,1
48.163586,30.616995,2022-05-05,2348,1
48.163589,23.309214,2022-03-09,1100,1
48.163643,30.615982,2022-04-08,1000,1
48.163662,23.285475,2022-03-17,1012,1
48.16367,30.613926,2022-05-21,0006,1
48.1637,30.6061,2022-02-26,1103,1
48.1637,38.1267,2022-03-25,0852,0
48.163704,30.616095,2022-05-18,2306,1
48.163719,23.140499,2022-03-14,1106,1
48.163719,30.614574,2022-03-23,2354,1
48.163746,37.667244,2022-03-31,1048,1
48.163754,36.929268,2022-08-09,1042,1
48.163773,37.470184,2022-08-22,2306,1
48.163853,30.618198,2022-05-10,2354,1
48.16386,30.616722,2022-04-19,0006,1
48.163883,30.618683,2022-03-23,1000,1
48.163971,30.621159,2022-05-01,2324,1
48.164009,30.613424,2022-07-03,0000,1
48.164043,37.707027,2022-04-02,0024,1
48.164082,31.073942,2022-03-22,1018,1
48.164143,30.616343,2022-04-07,0030,1
48.164207,23.162325,2022-07-19,1130,1
48.164257,37.704014,2022-04-06,2248,1
48.164261,30.62112,2022-05-01,2324,1
48.164272,22.675125,2022-07-28,1106,1
48.16428,36.933784,2022-08-09,0900,1
48.164288,30.615896,2022-04-30,0948,1
48.1643,23.278,2022-03-17,1133,1
48.1643,35.2314,2022-07-29,0900,1
48.164303,26.086697,2022-03-29,1130,1
48.164307,23.038404,2022-07-19,1130,1
48.164375,30.616091,2022-05-10,0012,1
48.1644,30.6179,2022-06-28,0016,1
48.164402,23.32218,2022-03-21,1218,1
48.164402,30.617224,2022-03-26,1042,1
48.164402,37.706238,2022-05-12,2318,1
48.164417,30.614988,2022-05-01,2324,1
48.164425,37.952003,2022-04-07,1018,0
48.164429,37.703346,2022-03-22,0030,1
48.164433,23.365417,2022-03-25,0118,1
48.164436,30.616013,2022-04-06,1036,1
48.164436,30.618969,2022-05-08,2248,1
48.164448,23.329599,2022-03-21,1218,1
48.164448,30.621798,2022-05-06,2330,1
48.164459,37.606133,2022-07-08,0954,1
48.164463,30.618998,2022-05-24,0048,1
48.164478,30.611744,2022-05-08,2248,1
48.1645,38.4592,2022-03-25,0851,0
48.164528,23.306286,2022-03-09,1100,1
48.164532,30.618515,2022-07-14,2336,1
48.16457,30.617918,2022-05-06,0936,1
48.1646,35.2372,2022-07-29,0900,1
48.16462,39.76408,2023-03-25,930,0
48.164654,36.929993,2022-08-09,1042,1
48.164677,23.28404,2022-03-17,1012,1
48.164677,30.615511,2022-03-21,1036,1
48.164692,35.389874,2022-08-10,1024,1
48.164696,30.615561,2022-03-18,0006,1
48.164707,30.617023,2022-06-01,2342,1
48.164734,30.61495,2022-05-01,2324,1
48.164745,30.619963,2022-05-16,2342,1
48.164753,30.620483,2022-05-31,0018,1
48.16478,37.705429,2022-04-25,2336,1
48.16478,37.707722,2022-03-25,2318,1
48.164790000000004,36.86019,2022-09-06,1113,1
48.164803,37.703541,2022-03-24,2336,1
48.164886,37.705814,2022-03-20,2312,1
48.164902,37.704933,2022-03-21,2248,1
48.164906,23.309059,2022-06-18,1106,1
48.164906,30.616501,2022-05-06,2330,1
48.164909,23.168333,2022-07-19,1130,1
48.164917,23.364326,2022-03-24,2336,1
48.164932,25.701427,2022-03-30,1106,1
48.164936,30.614981,2022-05-12,2318,1
48.16497,36.86509,2022-09-06,1113,1
48.165009,23.044325,2022-07-19,1130,1
48.165089,23.290327,2022-03-17,1012,1
48.1651,36.3376,2022-03-23,0904,1
48.1651,36.7389,2022-08-07,0853,1
48.1651,37.5535,2022-07-31,1023,1
48.165104,22.680235,2022-07-28,1106,1
48.165119,23.359156,2022-03-24,2336,1
48.165154,37.957245,2022-04-07,1018,0
48.1652,30.6142,2022-04-12,1949,1
48.1652,30.6245,2022-07-22,0854,1
48.165234,31.037907,2022-03-23,1142,1
48.165241,30.619663,2022-04-16,0100,1
48.165264,37.704506,2022-04-07,2230,1
48.16529,39.75864,2023-03-25,1021,0
48.165325,37.702663,2022-04-02,0024,1
48.165344,37.928108,2022-03-24,1118,0
48.165356,30.617037,2022-06-22,0006,1
48.165382,30.618202,2022-05-05,2348,1
48.165386,37.935677,2022-03-24,1118,0
48.165428,37.943321,2022-03-24,1118,0
48.165497,37.701916,2022-03-25,2318,1
48.1655,30.6198,2022-02-26,1103,1
48.165501,37.929596,2022-03-24,1118,0
48.165508,37.937172,2022-03-24,1118,0
48.165512,30.620148,2022-04-30,0948,1
48.165512,37.944828,2022-03-24,1118,0
48.165524,30.61857,2022-07-27,2342,1
48.165588,30.616039,2022-07-11,1036,1
48.1656,22.6703,2022-07-28,1132,1
48.1656,25.7073,2022-03-30,1102,1
48.1656,30.9127,2022-03-16,0858,1
48.165604,37.558289,2022-07-31,1012,1
48.165619,37.980732,2022-03-24,1118,0
48.165634,30.618277,2022-08-24,1012,1
48.165646,30.614817,2022-05-24,0048,1
48.165653,25.706764,2022-03-30,1106,1
48.165668,23.382931,2022-04-20,1112,1
48.16568,30.61858,2022-08-20,0000,1
48.16568,37.73579,2022-09-06,2326,1
48.165684,37.612251,2022-07-08,0954,1
48.16571,30.619003,2022-04-04,2330,1
48.16571,30.620169,2022-06-16,1006,1
48.165802,30.61949,2022-04-08,0012,1
48.165813,30.622559,2022-06-13,2318,1
48.16583,30.61791,2022-10-16,1021,1
48.165833,23.319778,2022-03-21,1218,1
48.165844,23.327263,2022-03-21,1218,1
48.165844,37.93626,2022-03-24,0942,0
48.165878,37.70216,2022-03-29,0000,1
48.1659,35.397,2022-08-11,0829,1
48.165939,35.769104,2022-03-23,1142,1
48.165962,28.511713,2022-07-23,1012,1
48.166023,30.619574,2022-04-16,0100,1
48.166023,37.705933,2022-03-23,2354,1
48.166042,30.620434,2022-05-21,0006,1
48.166088,30.618126,2022-06-11,2354,1
48.1661,23.2918,2022-03-17,1133,1
48.166103,30.621733,2022-04-25,2336,1
48.166119,23.288834,2022-03-17,1012,1
48.166153,37.706455,2022-04-09,2336,1
48.166168,37.704124,2022-04-27,2254,1
48.166252,37.704472,2022-03-12,1006,1
48.166256,37.70393,2022-04-20,2330,1
48.166275,30.615152,2022-06-13,2318,1
48.166275,30.616863,2022-05-23,2312,1
48.166294,37.705921,2022-05-05,0006,1
48.166298,37.703762,2022-04-08,2354,1
48.166306,29.879007,2022-07-20,1106,1
48.166306,30.619495,2022-07-26,1006,1
48.166309,37.70356,2022-04-14,2342,1
48.166344,36.730961,2022-08-07,0942,1
48.166386,30.613953,2022-02-25,1130,1
48.1664,37.7255,2022-03-29,1018,1
48.166416,30.621008,2022-07-13,2354,1
48.166439,30.613201,2022-04-25,0942,1
48.16645,30.94624,2023-03-05,0958,1
48.166458,30.619495,2022-04-14,2342,1
48.166458,30.620989,2022-07-12,0030,1
48.166492,30.617992,2022-04-04,2330,1
48.166542,37.70715,2022-04-25,2336,1
48.166546,23.156612,2022-04-15,1106,1
48.166607,38.22617,2022-03-24,1118,0
48.166718,37.702015,2022-04-19,0006,1
48.166721,30.618662,2022-04-02,0024,1
48.166748,30.617136,2022-08-24,1012,1
48.166798,37.820507,2022-03-26,1042,1
48.1668,30.6182,2022-06-01,0825,1
48.166805,30.614861,2022-04-25,2336,1
48.166824,37.838112,2022-05-07,1054,0
48.166855,37.703896,2022-04-03,0006,1
48.166901,37.704098,2022-04-22,2248,1
48.166954,30.615206,2022-05-21,0006,1
48.166965,37.707043,2022-04-08,0012,1
48.166992,30.613844,2022-05-06,0936,1
48.167088,35.207962,2022-07-29,0906,1
48.167099,30.617956,2022-04-07,1018,1
48.167141,39.209118,2022-08-25,0954,0
48.167152,30.619278,2022-05-10,2354,1
48.167171,30.615824,2022-07-13,2354,1
48.167194,37.70594,2022-03-22,1018,1
48.167255,37.826035,2022-03-26,1042,1
48.1673,30.6149,2022-05-06,0928,1
48.167305,30.620203,2022-07-09,2330,1
48.167347,37.780899,2022-03-20,1054,0
48.167385,38.41312,2022-04-08,1000,0
48.1674,37.5674,2022-07-31,1023,1
48.1674,37.702023,2022-04-25,2336,1
48.1674,37.8994,2022-08-28,1041,0
48.16744,37.67929,2023-03-20,1015,1
48.16748,39.74459,2023-03-24,1049,0
48.1675,30.61972,2022-10-12,0956,1
48.167511,30.617893,2022-08-03,2312,1
48.16753,22.673943,2022-07-28,1106,1
48.167545,37.021248,2022-08-30,2212,1
48.167587,37.707077,2022-04-07,0030,1
48.167671,30.139982,2022-03-26,1042,1
48.16769,29.04309,2023-03-15,1058,1
48.1677,35.3837,2022-08-11,0829,1
48.167713,37.831573,2022-03-26,1042,1
48.167778,37.788334,2022-03-20,1054,0
48.167885,35.503651,2022-03-23,1142,1
48.167892,37.707207,2022-05-12,2318,1
48.167896,37.849319,2022-03-29,0000,0
48.1679,29.8466,2022-04-25,0808,1
48.167931,30.617733,2022-05-23,2312,1
48.167957,30.618139,2022-04-25,0942,1
48.167969,32.201351,2022-08-09,1042,1
48.16797,30.61759,2022-10-12,0956,1
48.168056,37.552063,2022-07-31,1012,1
48.168072,37.704758,2022-03-24,2336,1
48.168076,30.618437,2022-04-07,0030,1
48.16813,39.76256,2023-03-24,2344,0
48.168148,37.068928,2022-08-24,1012,1
48.16816,39.75932,2023-03-24,2257,0
48.168194,30.616354,2022-03-23,1000,1
48.16821,30.61086,2022-10-07,1930,1
48.168266,33.978249,2022-03-13,1130,1
48.1683,30.6176,2022-02-25,0828,1
48.168308,36.334206,2022-03-23,1000,1
48.168316,30.619423,2022-07-14,2336,1
48.168335,30.615759,2022-04-25,0942,1
48.16834,39.4674,2023-03-14,1028,0
48.168362,22.679054,2022-07-28,1106,1
48.168362,37.701904,2022-05-12,2318,1
48.168381,30.616507,2022-08-25,1136,1
48.16841,29.04846,2023-03-15,1058,1
48.1685,35.2113,2022-07-29,0900,1
48.168518,32.197788,2022-08-09,1042,1
48.16857,38.29544,2022-09-09,2227,0
48.168579,30.619522,2022-06-28,0042,1
48.168667,37.025665,2022-08-30,2354,1
48.168674,37.703716,2022-04-26,2318,1
48.168793,23.614979,2022-03-19,1112,1
48.1688,35.217,2022-07-29,0900,1
48.1689,38.2871,2022-08-17,0752,0
48.168903,25.959654,2022-03-29,1130,1
48.168964,37.074043,2022-08-24,1012,1
48.16901,26.018629,2022-03-23,1142,1
48.169273,37.872692,2022-08-29,1018,0
48.169277,36.721497,2022-08-07,1118,1
48.1693,36.7186,2022-08-07,0853,1
48.16938,36.728199,2022-08-07,1118,1
48.1694,38.1224,2022-04-07,0821,0
48.169502,35.215027,2022-07-29,0906,1
48.169533,37.818653,2022-03-20,1054,0
48.1696,35.3704,2022-08-11,0829,1
48.1697,23.6169,2022-03-19,1121,1
48.169731,30.611757,2022-07-30,2242,1
48.16988,37.755684,2022-08-09,1042,1
48.16991,35.257957,2022-07-29,0906,1
48.169949,30.921629,2022-03-16,1030,1
48.169979,37.826347,2022-03-20,1054,0
48.170265,37.947529,2022-07-16,1042,0
48.170273,37.702545,2022-04-09,2336,1
48.17033,25.956604,2022-03-29,0948,1
48.170368,36.721714,2022-08-07,1118,1
48.17038,37.451565,2022-03-24,1118,1
48.1704,38.2802,2022-08-17,0752,0
48.170422,36.728828,2022-08-07,0942,1
48.170422,37.459007,2022-03-24,1118,1
48.170433,37.479214,2022-08-22,1048,1
48.170437,36.728401,2022-08-07,1118,1
48.17052,37.62804,2023-05-07,809,1
48.170593,37.899757,2022-08-28,1036,0
48.17063,39.74816,2023-03-24,902,0
48.170788,22.672762,2022-07-28,1106,1
48.170921,37.819817,2022-03-26,1042,1
48.170944,37.747223,2022-08-30,1000,1
48.171,35.2624,2022-07-29,0900,1
48.171062,33.923874,2022-07-29,1048,1
48.171207,37.787952,2022-05-09,1018,1
48.171238,37.572319,2022-07-31,1012,1
48.17125,39.46014,2023-03-14,1028,0
48.171326,37.940136,2022-07-08,2348,0
48.171467,37.701389,2022-04-02,0024,1
48.17147,39.01276,2023-03-04,0951,0
48.1716,35.505455,2022-03-23,1142,1
48.1716,37.5827,2022-07-31,0847,1
48.171661,37.78717,2022-05-06,2330,1
